rank,drug_name,best_pvalue,neg_log10_p,all_databases,n_original_compounds
1,LJP006,3.80268673331225e-41,40.419909450448955,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",1773
2,LJP005,3.6754033385256996e-34,33.43469499451604,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",1268
3,Ciclopirox,6.51866128709941e-27,26.18584158453204,DSigDB,1
4,8-Azaguanine,3.0979898678710396e-26,25.508920006956057,DSigDB,1
5,Anisomycin,4.17057052019036e-26,25.37980453092015,DSigDB,1
6,Nickel Sulfate,1.87266954714006e-25,24.727538851837334,DSigDB,1
7,Phorbol 12-Myristate 13-Acetate,5.00171190194915e-25,24.300881327199097,DSigDB,1
8,Menadione,1.18689305935593e-24,23.925588409793402,DSigDB,1
9,Estradiol,3.52858655082964e-22,21.452399225519994,DSigDB,1
10,Thioridazine,4.58334029595875e-22,21.3388178968092,DSigDB,1
11,Spiperone,5.99278935828367e-22,21.222370987136284,DSigDB,1
12,Progesterone,8.19420578244572e-22,21.086493133736738,DSigDB,1
13,LJP007,1.95557663455599e-21,20.708725160375284,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",221
14,Zinc,1.31593462082125e-20,19.88076568710648,DSigDB,1
15,LJP009,1.7360509887990302e-20,19.76043752349774,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",174
16,Terfenadine,4.35244119759775e-19,18.361267087581414,DSigDB,1
17,Stock1N,5.994664711015561e-19,18.222235102511405,DSigDB,3
18,Lycorine,1.00557361005604e-18,17.997586132654465,DSigDB,1
19,LJP008,2.1070634443589e-18,17.676322387448305,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",185
20,Tonzonium Bromide,3.47248907960451e-18,17.459359111371473,DSigDB,1
21,Tetradioxin,9.57245725928375e-18,17.01897656408695,DSigDB,1
22,Retinoic Acid,1.09096839392147e-17,16.962187831028825,DSigDB,1
23,Methylbenzethonium Chloride,1.55212934578051e-17,16.809072089896098,DSigDB,1
24,Cicloheximide,1.73428111518434e-17,16.760880504969332,DSigDB,1
25,Pyrvinium,6.2935172456878e-17,16.20110657339845,DSigDB,1
26,Etoposide,4.08513063524463e-16,15.38879405094093,DSigDB,1
27,Pd 98059,5.490495996025169e-16,15.260388420831003,DSigDB,1
28,Mebendazole,6.81210397342483e-16,15.1667187320042,DSigDB,1
29,Sanguinarine,9.08746486399745e-16,15.041557255296759,DSigDB,1
30,Arsenenous Acid,9.36297421840581e-16,15.028586172473117,DSigDB,1
31,Niclosamide,1.5838182358473901e-15,14.80029466093969,DSigDB,1
32,Decitabine,1.97118148268103e-15,14.705273389267708,DSigDB,1
33,1-Chloro-24-Dinitrobenzene,2.0819766667256602e-15,14.681524142053664,DSigDB,1
34,Nickel Chloride,3.5268120416845804e-15,14.452617685054472,DSigDB,1
35,Acetovanillone,4.01485393159252e-15,14.396330250598828,DSigDB,1
36,1-Nitropyrene,5.15660797185128e-15,14.287635884325953,DSigDB,1
37,Raloxifene,5.986044106394341e-15,14.222860087513684,DSigDB,1
38,Thapsigargin,7.654551035381341e-15,14.116080277019872,DSigDB,1
39,Troglitazone,9.80970168147958e-15,14.008344199557586,DSigDB,1
40,Valsartan,9.84118491495233e-15,14.006952607763365,DSigDB,1
41,Tert-Butyl Hydroperoxide,1.14699433704291e-14,13.94043872629846,DSigDB,1
42,Phencyclidine,1.27551255848971e-14,13.894315261040132,DSigDB,1
43,Dexamethasone,2.2889149001947902e-14,13.64037035370503,DSigDB,1
44,Astemizole,2.72427553166939e-14,13.564748970242317,DSigDB,1
45,Tamoxifen,2.98634083715972e-14,13.52486062686878,DSigDB,1
46,Oxygen,3.38624354996772e-14,13.470281809191288,DSigDB,1
47,Digoxin,3.74865928586242e-14,13.426124030635833,DSigDB,1
48,Crotonaldehyde,1.27662316459303e-13,12.893937279470952,DSigDB,1
49,Suloctidil,1.36336026612211e-13,12.865389367265367,DSigDB,1
50,Cephaeline,2.8932413213503497e-13,12.53861534092516,DSigDB,1
51,33445-Pentachlorobiphenyl,2.96818261595329e-13,12.527509382819883,DSigDB,1
52,Phenobarbital,5.99320570176298e-13,12.222340815978226,DSigDB,1
53,Deptropine,6.16525711643111e-13,12.210048806834871,DSigDB,1
54,Lomustine,6.16525711643111e-13,12.210048806834871,DSigDB,1
55,Cadmium,1.03523862961543e-12,11.984959530806163,DSigDB,1
56,Aflatoxin B1,1.2088200178881e-12,11.91763835675444,DSigDB,1
57,Tamibarotene,1.40673665816223e-12,11.851787195110525,DSigDB,1
58,Securinine,1.44891730387019e-12,11.838956400931677,DSigDB,1
59,Helveticoside,1.78932303407634e-12,11.747311247329602,DSigDB,1
60,Parthenolide,2.27868937851701e-12,11.642314872007072,DSigDB,1
61,Alexidine,2.9703224618867e-12,11.527196400576356,DSigDB,1
62,Benzene,3.02718857304282e-12,11.518960524639366,DSigDB,1
63,Copper,3.9647520008548e-12,11.401783973044669,DSigDB,1
64,N-Acetyl-L-Cysteine,4.01038620302196e-12,11.396813802500763,DSigDB,1
65,Benzoapyrene,4.71912474265146e-12,11.326138542612727,DSigDB,1
66,Aspirin,5.98561872602054e-12,11.222890950452562,DSigDB,1
67,124-Benzenetriol,6.35125020476873e-12,11.19714077807969,DSigDB,1
68,Clonidine,8.50705059916005e-12,11.0702209840435,DSigDB,1
69,Cycloheximide,8.674975270414839e-12,11.061731754570252,DSigDB,1
70,Ellipticine,1.30562705539365e-11,10.884180858983578,DSigDB,1
71,Alprostadil,1.5842603145774198e-11,10.800173456650585,DSigDB,1
72,Lanatoside C,1.82735009383482e-11,10.738178240137893,DSigDB,1
73,Valinomycin,2.01866095261268e-11,10.694936617546814,DSigDB,1
74,Sodium Dodecyl Sulfate,2.08206077483306e-11,10.6815065976932,DSigDB,1
75,Alitretinoin,2.4073100086754e-11,10.618467978529425,DSigDB,1
76,Calmidazolium,3.0491650523996e-11,10.515819066482022,DSigDB,1
77,Clomipramine,3.0491650523996e-11,10.515819066482022,DSigDB,1
78,Prenylamine,3.6035581605966894e-11,10.44326846413531,DSigDB,1
79,Phenoxybenzamine,4.1632442851165694e-11,10.380568105431857,DSigDB,1
80,Diquat Dication,4.48913579301925e-11,10.347837257314549,DSigDB,1
81,Azacyclonol,4.57449793024026e-11,10.339656564568347,DSigDB,1
82,Temozolomide,5.94977359431234e-11,10.225499560088526,DSigDB,1
83,Clenbuterol,7.8399313277249e-11,10.105687741412597,DSigDB,1
84,Oxazolone,8.20566913410613e-11,10.085885998474259,DSigDB,1
85,Sulindac-132 Mgkg In Corn Oil-Rat-Heart-3D-Up,8.952301592695729e-11,10.04806529535401,DrugMatrix,1
86,Pimozide,9.276802767944839e-11,10.032601676743454,DSigDB,1
87,Strophanthidin,1.14601232796172e-10,9.940810710521376,DSigDB,1
88,2E4E6E8E-37-Dimethyl-9-266-Trimethyl-3-Oxo-1-Cyclohexenylnona-2468-Tetraenoic Acid,1.59826077875899e-10,9.796352357978243,DSigDB,1
89,Calcitriol,1.71913087841671e-10,9.764691058967108,DSigDB,1
90,Perphenazine,1.94676282142891e-10,9.710686956348013,DSigDB,1
91,5253409,2.03546606028959e-10,9.691336134724933,DSigDB,1
92,Profenamine,2.36052300868924e-10,9.626991762020241,DSigDB,1
93,Chlorpromazine,2.36052300868924e-10,9.626991762020241,DSigDB,1
94,F0447,2.38651208358909e-10,9.622236362335752,DSigDB,1
95,Silica,2.95818240399807e-10,9.528975050552955,DSigDB,1
96,Isoetarine,3.3283163685487903e-10,9.477775399152728,DSigDB,1
97,5182598,3.96450294311927e-10,9.401811255406257,DSigDB,1
98,Tretinoin,4.20986453935886e-10,9.375731878215504,DSigDB,1
99,Indomethacin,4.21055493908888e-10,9.375660661622437,DSigDB,1
100,Mefloquine,4.36369902705085e-10,9.360145211199784,DSigDB,1
101,Actinomycin D,4.48642211167045e-10,9.348099867591003,DSigDB,1
102,Domperidone,4.66893591229702e-10,9.330782087330018,DSigDB,1
103,Cp-690334,4.66893591229702e-10,9.330782087330018,DSigDB,1
104,Cyclosporin A,6.42361398351411e-10,9.192220565155717,DSigDB,1
105,Primaquine,7.29746666372578e-10,9.136827880278695,DSigDB,1
106,Syrosingopine,7.31929528417174e-10,9.135530731636798,DSigDB,1
107,17-Ethynyl Estradiol,7.69001471464353e-10,9.114072829186556,DSigDB,1
108,Podophyllotoxin,8.96276715855121e-10,9.047557885856323,DSigDB,1
109,Unii-9Xx54M675G,9.04343899950015e-10,9.043666386505606,DSigDB,1
110,Cloperastine,9.39445884584827e-10,9.027128231745555,DSigDB,1
111,Carmustine,9.41497708837208e-10,9.026180732514621,DSigDB,1
112,Tetryzoline,9.64680830748758e-10,9.015616351290962,DSigDB,1
113,Ibuprofen,9.94770149751222e-10,9.002277255160072,DSigDB,1
114,19-Pyrazoloanthrone,9.95528630004463e-10,9.001946245757955,DSigDB,1
115,Hydrogen Peroxide,1.01048807451159e-09,8.995468807536477,DSigDB,1
116,Piperlongumine,1.0969180187616102e-09,8.95982582942611,DSigDB,1
117,15-Delta Prostaglandin J2,1.45950029099051e-09,8.83579581408771,DSigDB,1
118,Ouabain,1.57302197632738e-09,8.803265209906247,DSigDB,1
119,Pizotifen,1.60736188244763e-09,8.793886334900112,DSigDB,1
120,Fluspirilene,1.66742211242446e-09,8.777954443428976,DSigDB,1
121,Camptothecin,1.9124661825249403e-09,8.718406235584887,DSigDB,1
122,Thalidomide,2.4449687837898703e-09,8.611726681372406,DSigDB,1
123,Cobalt,2.4547143663271302e-09,8.609999035657083,DSigDB,1
124,Diflunisal-207 Mgkg In Corn Oil-Rat-Kidney-1D-Up,2.70991427398561e-09,8.567044447473888,DrugMatrix,1
125,Ly 294002,2.99409609408522e-09,8.523734265295156,DSigDB,1
126,Isoprenaline-42 Mgkg In Saline-Rat-Heart-1D-Up,3.21318758447862e-09,8.493063919787446,DrugMatrix,1
127,5155877,3.42150676166703e-09,8.465782597403232,DSigDB,1
128,Cobaltii Acetylacetonate-100 Mgkg In Corn Oil-Rat-Heart-5D-Up,3.46817825906754e-09,8.459898588548828,DrugMatrix,1
129,Thimerosal,4.6967940212757805e-09,8.328198485459678,DSigDB,1
130,Norepinephrine-175 Mgkg In Saline-Rat-Heart-1D-Up,5.05321413002568e-09,8.296432298136558,DrugMatrix,1
131,15-Acetyldeoxynivalenol,5.27956839399019e-09,8.277401579695356,DSigDB,1
132,Fendiline,5.30632584492962e-09,8.275206084864456,DSigDB,1
133,Sulpiride-1000 Mgkg In Cmc-Rat-Heart-5D-Up,5.859680627816711e-09,8.232126053837995,DrugMatrix,1
134,Chloropyramine,6.670761086382271e-09,8.175824613345899,DSigDB,1
135,Doxorubicin,7.58385860830836e-09,8.120109772479573,DSigDB,1
136,Styrene,7.774872248454241e-09,8.109306738281472,DSigDB,1
137,Digoxigenin,7.84662654062449e-09,8.105317017099662,DSigDB,1
138,Arachidonic Acid,8.277744429417331e-09,8.082087986319795,DSigDB,1
139,Clotrimazole,8.4614748599352e-09,8.07255393155842,DSigDB,1
140,Isotretinoin,8.61074015100026e-09,8.064959516411655,DSigDB,1
141,Beclomethasone,9.446975926185581e-09,8.02470719135895,DSigDB,1
142,Zardaverine,9.860134525108621e-09,8.006117159793698,DSigDB,1
143,Puromycin,1.06539202350818e-08,7.9724905590617485,DSigDB,1
144,Perhexiline,1.15137638966313e-08,7.938782680512421,DSigDB,1
145,Fenbendazole,1.23633598803446e-08,7.907863488858715,DSigDB,1
146,Paricalcitol,1.33030565291347e-08,7.876048563451804,DSigDB,1
147,Simvastatin,1.384591479841e-08,7.858678345171082,DSigDB,1
148,Emetine,1.8470118947459e-08,7.733530307696806,DSigDB,1
149,Chlorprothixene,1.97508827557266e-08,7.704413489031273,DSigDB,1
150,Nocodazole,2.11772310343348e-08,7.674130825395825,DSigDB,1
151,Eugenol,2.25825995290352e-08,7.6462260670109385,DSigDB,1
152,Monensin,2.27811144176058e-08,7.64242503470913,DSigDB,1
153,Gemcitabine,2.76839839744597e-08,7.557771410833021,DSigDB,1
154,Sulindac-132 Mgkg In Corn Oil-Rat-Liver-3D-Up,2.81239670809023e-08,7.5509234190779875,DrugMatrix,1
155,Fluticasone,2.9923707689778e-08,7.523984596320626,DSigDB,1
156,Electrocorundum,2.9923707689778e-08,7.523984596320626,DSigDB,1
157,Calcitriol-004 Mgkg In Cmc-Rat-Heart-3D-Up,3.24783778061941e-08,7.48840567054577,DrugMatrix,1
158,Oxyphenbutazone,3.38992362617551e-08,7.46981008619343,DSigDB,1
159,Trifluoperazine,3.76904337739388e-08,7.42376886428709,DSigDB,1
160,Azacitidine,5.21201891311111e-08,7.282994017010703,DSigDB,1
161,Thiostrepton,5.27038548036275e-08,7.27815761896735,DSigDB,1
162,Rosiglitazone,5.37784980918402e-08,7.2693913307764255,DSigDB,1
163,Orciprenaline,6.255681903852e-08,7.203725342894831,DSigDB,1
164,8-Bromo-Camp Na,6.57485030715827e-08,7.182114130521125,DSigDB,1
165,Fenretinide,7.15727126182646e-08,7.145252522637687,DSigDB,1
166,Prolinedithiocarbamate,7.460701269621e-08,7.127220349040359,DSigDB,1
167,Etacrynic Acid,7.74342541025196e-08,7.111066880701616,DSigDB,1
168,24-Dinitrofluorobenzene,7.74342541025196e-08,7.111066880701616,DSigDB,1
169,Dinoprost,8.72772469532204e-08,7.059098961455942,DSigDB,1
170,Bisacodyl,1.06747736406233e-07,6.971641325452402,DSigDB,1
171,Disulfiram,1.07326024408849e-07,6.969294957560966,DSigDB,1
172,0297417-0002B,1.16781023184589e-07,6.932627723968493,DSigDB,1
173,Benzethonium Chloride-30 Mgkg In Corn Oil-Rat-Heart-5D-Up,1.19028829754956e-07,6.924347836195088,DrugMatrix,1
174,Laminin Boss,1.22540715281002e-07,6.911719588981333,DSigDB,1
175,5707885,1.26806705120252e-07,6.896857781787597,DSigDB,1
176,Semustine,1.26806705120252e-07,6.896857781787597,DSigDB,1
177,Hydrocortisone,1.30211906975766e-07,6.885349300733787,DSigDB,1
178,Titanium Dioxide,1.36746861989312e-07,6.86408263089115,DSigDB,1
179,Nebivolol,1.46682546212712e-07,6.8336215598749686,DSigDB,1
180,Melphalan,1.61624691124393e-07,6.791492292076591,DSigDB,1
181,Prochlorperazine,1.68304310815672e-07,6.77390476020075,DSigDB,1
182,Cyclophosphamide,1.7273377650311e-07,6.762622731832448,DSigDB,1
183,Healon Boss,1.82816224871075e-07,6.737985263420093,DSigDB,1
184,Loxapine,1.96802914639655e-07,6.705968473981174,DSigDB,1
185,2-Mercaptobenzothiazole,1.96802914639655e-07,6.705968473981174,DSigDB,1
186,Co-Dergocrine Mesilate,2.00818386336157e-07,6.6971965269912666,DSigDB,1
187,Colchicine,2.00818386336157e-07,6.6971965269912666,DSigDB,1
188,Mometasone,2.42149741717558e-07,6.615915989845603,DSigDB,1
189,17-Hydroxyandrostan-3-One,2.49974394959663e-07,6.602104474116878,DSigDB,1
190,4-Hydroxytamoxifen,2.66556706948235e-07,6.574210385530825,DSigDB,1
191,Methylergometrine,3.04093901817423e-07,6.51699228894366,DSigDB,1
192,0317956,3.42109887578501e-07,6.465834373757855,DSigDB,1
193,-Chelidonine,3.62555772598933e-07,6.440625175661742,DSigDB,1
194,Beta-Escin,3.79329628488473e-07,6.420983234316681,DSigDB,1
195,Troxipide-1200 Mgkg In Cmc-Rat-Heart-5D-Up,4.40749325794706e-07,6.355808343359582,DrugMatrix,1
196,Benzethonium Chloride-30 Mgkg In Corn Oil-Rat-Liver-5D-Up,4.81828076506333e-07,6.3171078969144645,DrugMatrix,1
197,2-Butanone Boss,5.19080879525677e-07,6.284764968172636,DSigDB,1
198,Pyrrolidine Dithiocarbamate,5.19339055641528e-07,6.284549016107414,DSigDB,1
199,Dl-Mevalonic Acid,5.65076803477225e-07,6.247892520216896,DSigDB,1
200,Isoproterenol,5.8506874113136e-07,6.232793104618405,DSigDB,1
201,Peptidoglycan,6.85977447899456e-07,6.163690161864411,DSigDB,1
202,Ascorbic Acid,7.4860081759401e-07,6.125749702901034,DSigDB,1
203,Demecolcine,7.59828998140253e-07,6.119284136035338,DSigDB,1
204,56-Benzoflavone,7.69817237114862e-07,6.1136123687674635,DSigDB,1
205,5224221,7.76978058477819e-07,6.109591245313056,DSigDB,1
206,Trimipramine,7.77595040284915e-07,6.109246518122629,DSigDB,1
207,Ionomycin,7.94560895239627e-07,6.099872812801362,DSigDB,1
208,Alfacalcidol-0043 Mgkg In Cmc-Rat-Heart-3D-Up,7.96077938692434e-07,6.099044411298683,DrugMatrix,1
209,Tranilast-1100 Mgkg In Cmc-Rat-Heart-3D-Up,8.21697576068e-07,6.085287994153119,DrugMatrix,1
210,Vitamin D3 Boss,8.88631357925666e-07,6.051278365488809,DSigDB,1
211,27-Hydroxycholesterol,8.9474517456241e-07,6.048300635119092,DSigDB,1
212,Deoxynivalenol,9.15102853026551e-07,6.038530090642268,DSigDB,1
213,Digitoxigenin,9.55091761937517e-07,6.019954900888878,DSigDB,1
214,7646-79,9.74640323220131e-07,6.011155624773183,DSigDB,1
215,Chembl55802,9.78872295791311e-07,6.009273962794149,DSigDB,1
216,Quinpirole,1.01746761246949e-06,5.99247940613188,DSigDB,1
217,Etynodiol,1.15533672657045e-06,5.937291420812055,DSigDB,1
218,Hexetidine,1.15533672657045e-06,5.937291420812055,DSigDB,1
219,Pergolide,1.23086997470832e-06,5.9097878221695765,DSigDB,1
220,Acmc-20Mvek,1.24988970367004e-06,5.9031283095526845,DSigDB,1
221,Sodium Dichromate,1.2848976007444e-06,5.89113148182971,DSigDB,1
222,Ferrous Sulfate,1.31209357277557e-06,5.882035191872718,DSigDB,1
223,Trihexyphenidyl-588 Mgkg In Cmc-Rat-Heart-3D-Up,1.32263519206286e-06,5.878559925972447,DrugMatrix,1
224,Phosphine,1.41230298049967e-06,5.850072124357914,DSigDB,1
225,-Isoprenaline,1.47804544516332e-06,5.830312212571614,DSigDB,1
226,Retinol,1.49107985322845e-06,5.826499097735576,DSigDB,1
227,13-Dimethylthiourea,1.53315970987249e-06,5.814412602155726,DSigDB,1
228,Bromisovalum-250 Mgkg In Corn Oil-Rat-Heart-5D-Up,1.58943344082598e-06,5.798757653900343,DrugMatrix,1
229,Daunorubicin,1.68089649445177e-06,5.774459028542937,DSigDB,1
230,Ritodrine,1.87434803556572e-06,5.727149764626573,DSigDB,1
231,N-Formylmethionylleucylphenylalanine,1.87434803556572e-06,5.727149764626573,DSigDB,1
232,Nimesulide,1.87638218046076e-06,5.726678700092982,DSigDB,1
233,5194442,1.90325687838179e-06,5.720502591988948,DSigDB,1
234,Alfacalcidol-0043 Mgkg In Cmc-Rat-Liver-3D-Up,1.93600657905196e-06,5.7130931711799455,DrugMatrix,1
235,Folic Acid,1.94907385978746e-06,5.710171703062806,DSigDB,1
236,N-Nitrosodiethylamine,2.12352185269207e-06,5.672943265422184,DSigDB,1
237,Vanadic Sulfate,2.12352185269207e-06,5.672943265422184,DSigDB,1
238,Dmnq,2.12352185269207e-06,5.672943265422184,DSigDB,1
239,Gedunin,2.16308567847956e-06,5.664926278085663,DSigDB,1
240,Dinoprostone Boss,2.25822247341878e-06,5.6462332748917055,DSigDB,1
241,Metixene,2.54859284045241e-06,5.593699541254486,DSigDB,1
242,Maprotiline,2.54859284045241e-06,5.593699541254486,DSigDB,1
243,Ebselen,2.54859284045241e-06,5.593699541254486,DSigDB,1
244,Bisphenol A,2.59996323914074e-06,5.585032792471948,DSigDB,1
245,Irinotecan,2.60671383446495e-06,5.583906643144783,DSigDB,1
246,Cytarabine,2.73132156229548e-06,5.563627166755383,DSigDB,1
247,Vorinostat,2.80222115721336e-06,5.552497592259678,DSigDB,1
248,Cholecalciferol-8 Mgkg In Cmc-Rat-Heart-3D-Up,2.87339696776431e-06,5.541604370875385,DrugMatrix,1
249,N-Undeca-247-Trienylideneaminonitrous Amide,2.92142292520707e-06,5.534405567029159,DSigDB,1
250,Iron,2.94059557603235e-06,5.53156470047589,DSigDB,1
251,Ivermectin,2.94253924652885e-06,5.53127773598249,DSigDB,1
252,Thioacetamide-200 Mgkg In Saline-Rat-Liver-1D-Up,3.20028221293605e-06,5.494811722268646,DrugMatrix,1
253,Cadmium Sulfate,3.35435225504549e-06,5.4743913321922095,DSigDB,1
254,Ampiroxicam-94 Mgkg In Cmc-Rat-Kidney-3D-Up,3.41184879124145e-06,5.467010224451941,DrugMatrix,1
255,--Isoprenaline,3.41931875620382e-06,5.466060411456219,DSigDB,1
256,Elesclomol,3.57425963402675e-06,5.446813903556821,DSigDB,1
257,Dinoprostone,3.63977981618623e-06,5.4389248876442435,DSigDB,1
258,4-Aminobenzohydrazide,3.64628241863628e-06,5.43814969659568,DSigDB,1
259,Beryllium Sulfate,3.64628241863628e-06,5.43814969659568,DSigDB,1
260,Isoflupredone,3.64628241863628e-06,5.43814969659568,DSigDB,1
261,Rofecoxib-775 Mgkg In Corn Oil-Rat-Heart-3D-Up,3.75949745378276e-06,5.4248702049754645,DrugMatrix,1
262,Fulvestrant,3.76590693734874e-06,5.424130416421131,DSigDB,1
263,Zinc Sulfide,4.24502912157108e-06,5.372119326080984,DSigDB,1
264,Phenylhydrazine-78 Mgkg In Water-Rat-Liver-3D-Up,4.24980803223226e-06,5.371630686990904,DrugMatrix,1
265,15442-64,4.39287469448292e-06,5.357251184686139,DSigDB,1
266,Bortezomib,4.41448108862162e-06,5.355120339332842,DSigDB,1
267,Vanadium Pentoxide,4.54874567753838e-06,5.342108344095375,DSigDB,1
268,5-Fluorouracil,5.29793520743886e-06,5.275893357330565,DSigDB,1
269,Sulindac-132 Mgkg In Corn Oil-Rat-Heart-5D-Up,5.36492045879149e-06,5.270436712572963,DrugMatrix,1
270,Spironolactone,5.48785040441454e-06,5.2605977357529765,DSigDB,1
271,Bicalutamide,5.99480677776418e-06,5.222224810347142,DSigDB,1
272,2-Nonenal 4-Hydroxy- 2E4R-,6.01080015805286e-06,5.221067710843169,DSigDB,1
273,Dihydroergocristine,6.03120206844441e-06,5.219596120751356,DSigDB,1
274,5109870,6.46409108940181e-06,5.189492532285167,DSigDB,1
275,Indomethacin-12 Mgkg In Water-Rat-Liver-5D-Up,6.67080554335328e-06,5.175821719020558,DrugMatrix,1
276,Calcimycin,6.72022787779985e-06,5.172616000101968,DSigDB,1
277,Methotrexate,6.7549571820594e-06,5.170377399514528,DSigDB,1
278,Bay 11,6.79821697668945e-06,5.167604978282655,DSigDB,1
279,Hypochlorous Acid,6.81475763185248e-06,5.166549585320256,DSigDB,1
280,3344-Tetrachlorobiphenyl,6.94310671129678e-06,5.158446159852016,DSigDB,1
281,Indomethacin-12 Mgkg In Water-Rat-Liver-3D-Up,7.11226762337862e-06,5.147991909916104,DrugMatrix,1
282,Gabexate,7.23279050828154e-06,5.140694113696595,DSigDB,1
283,Aflodac,7.29516762161735e-06,5.136964724838778,DSigDB,1
284,Manganese,7.29688768559793e-06,5.136862338398621,DSigDB,1
285,Ibuprofen-263 Mgkg In Corn Oil-Rat-Liver-3D-Up,7.75276223168619e-06,5.110543535139238,DrugMatrix,1
286,Telmisartan,8.06105482538238e-06,5.0936081250846,DSigDB,1
287,Rimexolone,8.06105482538238e-06,5.0936081250846,DSigDB,1
288,Nicotinic Acid,8.11971780178895e-06,5.090459064263204,DSigDB,1
289,Dihydroergotamine,8.13894786598658e-06,5.089431733382221,DSigDB,1
290,Mephentermine,9.01573043768047e-06,5.044999081786486,DSigDB,1
291,Trichostatin A,9.1341223126751e-06,5.03933317716473,DSigDB,1
292,Lasalocid,9.1422952517105e-06,5.038944757218852,DSigDB,1
293,Tiron,9.1422952517105e-06,5.038944757218852,DSigDB,1
294,Manganese Chloride,9.25449321870363e-06,5.033647358472031,DSigDB,1
295,Water Boss,9.25449321870363e-06,5.033647358472031,DSigDB,1
296,Benzethonium Chloride,9.68881893896744e-06,5.013729159951379,DSigDB,1
297,Ampiroxicam-94 Mgkg In Cmc-Rat-Kidney-5D-Up,1.00227177948073e-05,4.999014497705997,DrugMatrix,1
298,Felodipine,1.07814997027264e-05,4.967320824741321,DSigDB,1
299,Diclofenac,1.09739978811462e-05,4.959635127993284,DSigDB,1
300,Cobalt Sulfate,1.14516298645729e-05,4.941132697532323,DSigDB,1
301,Imatinib,1.23920679655709e-05,4.906856213309578,DSigDB,1
302,Triprolidine,1.25720517285773e-05,4.900593840716066,DSigDB,1
303,Indomethacin-10 Mgkg In Corn Oil-Rat-Liver-3D-Up,1.29655821474289e-05,4.887207978876108,DrugMatrix,1
304,22-Hydroxycholesterol,1.37846826377029e-05,4.860603228127738,DSigDB,1
305,Fenoterol,1.37846826377029e-05,4.860603228127738,DSigDB,1
306,Etoposide-100 Mgkg In Corn Oil-Rat-Bone Marrow-025D-Up,1.43121780596751e-05,4.844294269292744,DrugMatrix,1
307,Nystatin-134 Mgkg In Corn Oil-Rat-Liver-5D-Up,1.43121780596751e-05,4.844294269292744,DrugMatrix,1
308,Diuron,1.45156865025936e-05,4.838162419891701,DSigDB,1
309,Sulfasalazine,1.46868731257614e-05,4.8330706568153525,DSigDB,1
310,Caspan,1.50864609090772e-05,4.821412628211541,DSigDB,1
311,Vitinoin,1.50900703144165e-05,4.821308736560266,DSigDB,1
312,Cholecalciferol-8 Mgkg In Cmc-Rat-Heart-5D-Up,1.58722900924073e-05,4.799360407665928,DrugMatrix,1
313,Iloprost,1.58982681920725e-05,4.798650181062523,DSigDB,1
314,Clioquinol,1.66515072638997e-05,4.778546448838317,DSigDB,1
315,Chonsurid,1.66515072638997e-05,4.778546448838317,DSigDB,1
316,Sb 202190,1.66554414960785e-05,4.778443850708056,DSigDB,1
317,Mitoxantrone-2 Mgkg In Saline-Rat-Heart-5D-Up,1.67083849081969e-05,4.777065528524197,DrugMatrix,1
318,Albendazole,1.69006568261586e-05,4.772096416662475,DSigDB,1
319,Alclometasone,1.7528181589969e-05,4.756263136182575,DSigDB,1
320,Promethazine,1.7528181589969e-05,4.756263136182575,DSigDB,1
321,Cholecalciferol-8 Mgkg In Cmc-Rat-Liver-3D-Up,1.75839215351601e-05,4.754884262871166,DrugMatrix,1
322,Sertraline,1.81811004111094e-05,4.740379834644864,DSigDB,1
323,Marimastat-1000 Um In Dmso-Rat-Primary Rat Hepatocytes-1D-Up,1.82961370485337e-05,4.737640595274995,DrugMatrix,1
324,Ellagic Acid,1.83878488010691e-05,4.735469076007835,DSigDB,1
325,Bw-B70C,1.92477422992266e-05,4.7156202045705795,DSigDB,1
326,Dipivefrine,2.14416716927486e-05,4.668741358035518,DSigDB,1
327,Chromium,2.14498606009573e-05,4.668575525877007,DSigDB,1
328,Etodolac-24 Mgkg In Cmc-Rat-Liver-5D-Up,2.15139739841192e-05,4.667279360883333,DrugMatrix,1
329,26-Dichloroindophenol,2.17352574606981e-05,4.662835211093192,DSigDB,1
330,Lithium Chloride,2.20614778744178e-05,4.656365398006151,DSigDB,1
331,Glycoprotein Boss,2.28099436964776e-05,4.641875786724197,DSigDB,1
332,Nickel,2.28099436964776e-05,4.641875786724197,DSigDB,1
333,Nimodipine-1100 Mgkg In Corn Oil-Rat-Heart-3D-Up,2.37608484152018e-05,4.624138056306071,DrugMatrix,1
334,Arsenic,2.40807220607772e-05,4.618330494893049,DSigDB,1
335,Naproxen-134 Mgkg In Corn Oil-Rat-Kidney-3D-Up,2.50504836307788e-05,4.60118388512005,DrugMatrix,1
336,Gefitinib,2.51229436224181e-05,4.599929476237553,DSigDB,1
337,3-1-Methylpyrrolidin-2-Ylpyridine,2.53798319816089e-05,4.595511257328061,DSigDB,1
338,Luronit,2.60482272928667e-05,4.584221827186812,DSigDB,1
