compound,best_pvalue,best_combined_score,n_entries,databases,nrf2_status,nrf2_confidence,is_pains,pains_category,auc_class
leadiv acetate-200 mgkg in saline-rat-liver-5d-up,0.564054871638393,0.565237737368222,2,DrugMatrix,unknown,,False,,putative_negative
leadiv acetate-200 mgkg in saline-rat-spleen-025d-dn,0.929606160038309,0.0401167870879469,2,DrugMatrix,unknown,,False,,putative_negative
leadiv acetate-200 mgkg in saline-rat-spleen-025d-up,0.165245738595,2.56581093507358,2,DrugMatrix,unknown,,False,,putative_negative
leadiv acetate-200 mgkg in saline-rat-spleen-1d-dn,0.99475356930869,0.0014092447619911,2,DrugMatrix,unknown,,False,,putative_negative
leadiv acetate-200 mgkg in saline-rat-spleen-1d-up,0.249759539240092,1.81192707530105,2,DrugMatrix,unknown,,False,,putative_negative
leadiv acetate-200 mgkg in saline-rat-spleen-3d-dn,0.890049767577516,0.074045149031563,2,DrugMatrix,unknown,,False,,putative_negative
leadiv acetate-200 mgkg in saline-rat-spleen-3d-up,0.301968848848752,1.50119162383527,2,DrugMatrix,unknown,,False,,putative_negative
leadiv acetate-600 mgkg in saline-rat-bone marrow-1d-dn,0.827611237677605,0.130718873452108,1,DrugMatrix,unknown,,False,,putative_negative
leadiv acetate-600 mgkg in saline-rat-bone marrow-1d-up,0.0472216266181174,5.07744533594618,2,DrugMatrix,unknown,,False,,putative_negative
leadiv acetate-600 mgkg in saline-rat-bone marrow-3d-dn,0.145688253234348,2.88657842043749,1,DrugMatrix,unknown,,False,,putative_negative
leadiv acetate-600 mgkg in saline-rat-bone marrow-3d-up,0.200477412888449,2.18761794698786,2,DrugMatrix,unknown,,False,,putative_negative
leadiv acetate-600 mgkg in saline-rat-bone marrow-5d-dn,0.217178108434427,2.07159926146464,2,DrugMatrix,unknown,,False,,putative_negative
leadiv acetate-600 mgkg in saline-rat-bone marrow-5d-up,0.222971397938025,2.02168262202161,1,DrugMatrix,unknown,,False,,putative_negative
leadiv acetate-600 mgkg in saline-rat-kidney-1d-dn,0.928189505552687,0.0383616597432514,2,DrugMatrix,unknown,,False,,putative_negative
leadiv acetate-600 mgkg in saline-rat-kidney-1d-up,0.823081473403976,0.145333939609155,2,DrugMatrix,unknown,,False,,putative_negative
leadiv acetate-600 mgkg in saline-rat-kidney-3d-dn,0.446707849201263,0.89555332288218,2,DrugMatrix,unknown,,False,,putative_negative
leadiv acetate-600 mgkg in saline-rat-kidney-3d-up,0.0972597325332961,3.56963926937696,2,DrugMatrix,unknown,,False,,putative_negative
leadiv acetate-600 mgkg in saline-rat-kidney-5d-dn,0.594038160148039,0.500353012223278,2,DrugMatrix,unknown,,False,,putative_negative
leadiv acetate-600 mgkg in saline-rat-kidney-5d-up,0.0887747609973907,3.85022358771953,2,DrugMatrix,unknown,,False,,putative_negative
leadiv acetate-600 mgkg in saline-rat-liver-025d-dn,0.956186036801435,0.0223664270953417,2,DrugMatrix,unknown,,False,,putative_negative
leadiv acetate-600 mgkg in saline-rat-liver-025d-up,0.181107465308668,2.42882061939145,2,DrugMatrix,unknown,,False,,putative_negative
leadiv acetate-600 mgkg in saline-rat-liver-1d-dn,0.625987124208447,0.43599704313161,2,DrugMatrix,unknown,,False,,putative_negative
leadiv acetate-600 mgkg in saline-rat-liver-1d-up,0.476817450943018,0.792173905605703,2,DrugMatrix,unknown,,False,,putative_negative
leadiv acetate-600 mgkg in saline-rat-liver-3d-dn,0.296645819927922,1.51045845147269,2,DrugMatrix,unknown,,False,,putative_negative
leadiv acetate-600 mgkg in saline-rat-liver-3d-up,0.687893950466356,0.324851970405817,2,DrugMatrix,unknown,,False,,putative_negative
leadiv acetate-600 mgkg in saline-rat-liver-5d-dn,0.649707411568743,0.390631218308268,2,DrugMatrix,unknown,,False,,putative_negative
leadiv acetate-600 mgkg in saline-rat-liver-5d-up,0.970205584630396,0.0140832685014206,2,DrugMatrix,unknown,,False,,putative_negative
leadiv acetate-600 mgkg in saline-rat-spleen-1d-dn,0.964004157641472,0.0161858321065726,2,DrugMatrix,unknown,,False,,putative_negative
leadiv acetate-600 mgkg in saline-rat-spleen-1d-up,0.0422041797207735,5.46507957415866,2,DrugMatrix,unknown,,False,,putative_negative
leadiv acetate-600 mgkg in saline-rat-spleen-5d-dn,0.389852837363594,1.09501204864785,2,DrugMatrix,unknown,,False,,putative_negative
leadiv acetate-600 mgkg in saline-rat-spleen-5d-up,0.821204842046058,0.144780358130533,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide,0.103795560803268,8.86117848199568,4,DSigDB,unknown,,False,,putative_negative
leflunomide boss,0.0563545678853788,10.5618257007027,2,DSigDB,unknown,,False,,putative_negative
leflunomide ttd 00008927,0.0881621818378727,10.5563455429299,2,DSigDB,unknown,,False,,putative_negative
leflunomide-30 mgkg in corn oil-rat-bone marrow-025d-dn,0.948863542884853,0.0270003458248784,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-30 mgkg in corn oil-rat-bone marrow-025d-up,0.0681473085280815,4.48518236942315,1,DrugMatrix,unknown,,False,,putative_negative
leflunomide-30 mgkg in corn oil-rat-bone marrow-1d-dn,0.586754331077627,0.515892069277101,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-30 mgkg in corn oil-rat-bone marrow-1d-up,0.252803898759729,1.79004242955971,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-30 mgkg in corn oil-rat-bone marrow-3d-dn,0.738366753730343,0.248378029110205,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-30 mgkg in corn oil-rat-bone marrow-3d-up,0.047866373398969,5.26373424180854,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-30 mgkg in corn oil-rat-kidney-025d-dn,0.988510134640777,0.003530735122604,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-30 mgkg in corn oil-rat-kidney-025d-up,0.974630495376738,0.0116433194581355,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-30 mgkg in corn oil-rat-kidney-1d-dn,0.98611981501624,0.0057644481888041,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-30 mgkg in corn oil-rat-kidney-1d-up,0.481322506789634,0.792892651970655,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-30 mgkg in corn oil-rat-kidney-3d-dn,0.396726389585454,1.05594527635176,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-30 mgkg in corn oil-rat-kidney-3d-up,0.839080952287668,0.122536995720981,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-30 mgkg in corn oil-rat-liver-025d-dn,0.75530626220764,0.221864493980251,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-30 mgkg in corn oil-rat-liver-025d-up,0.647520625433153,0.397043136819806,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-30 mgkg in corn oil-rat-liver-1d-dn,0.921000660498404,0.0463962537874365,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-30 mgkg in corn oil-rat-liver-1d-up,0.410974888591144,1.00241348603936,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-30 mgkg in corn oil-rat-liver-3d-dn,0.217178108434427,2.07159926146464,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-30 mgkg in corn oil-rat-liver-3d-up,0.222971397938025,2.02168262202161,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-30 mgkg in corn oil-rat-liver-5d-dn,0.142131862705136,2.8769546808255,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-30 mgkg in corn oil-rat-liver-5d-up,0.752888269358021,0.228362550075787,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-30 mgkg in corn oil-rat-spleen-025d-dn,0.774889123850676,0.199597383116246,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-30 mgkg in corn oil-rat-spleen-025d-up,0.322650827878542,1.38805851722212,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-30 mgkg in corn oil-rat-spleen-1d-dn,0.590404301781655,0.508063276545458,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-30 mgkg in corn oil-rat-spleen-1d-up,0.371844004289024,1.15662542633451,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-30 mgkg in corn oil-rat-spleen-3d-dn,0.963181315562936,0.0181328352775768,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-30 mgkg in corn oil-rat-spleen-3d-up,0.537937167014003,0.629363953539238,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-60 mgkg in corn oil-rat-bone marrow-1d-dn,0.741318730629572,0.244240950011193,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-60 mgkg in corn oil-rat-bone marrow-1d-up,0.0235400652956901,7.05509320521817,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-60 mgkg in corn oil-rat-bone marrow-3d-dn,0.729367589851193,0.261209714746147,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-60 mgkg in corn oil-rat-bone marrow-3d-up,0.0123471484834926,8.7872874700181,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-60 mgkg in corn oil-rat-bone marrow-5d-dn,0.601256760175186,0.485280641064265,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-60 mgkg in corn oil-rat-bone marrow-5d-up,0.148877165663802,2.7796830423676,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-60 mgkg in corn oil-rat-kidney-1d-dn,0.792673715229206,0.174350578114201,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-60 mgkg in corn oil-rat-kidney-1d-up,0.138356846222038,2.87861084198524,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-60 mgkg in corn oil-rat-kidney-3d-dn,0.608580908188814,0.470546656514607,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-60 mgkg in corn oil-rat-kidney-3d-up,0.897711485332617,0.0646478357348998,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-60 mgkg in corn oil-rat-kidney-5d-dn,0.853883692554796,0.107574229761775,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-60 mgkg in corn oil-rat-kidney-5d-up,0.0903812540066238,3.80868638370576,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-60 mgkg in corn oil-rat-liver-025d-dn,0.537937167014003,0.629363953539238,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-60 mgkg in corn oil-rat-liver-025d-up,0.421661203638946,0.964053922179762,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-60 mgkg in corn oil-rat-liver-1d-dn,0.718332411453057,0.282004463995338,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-60 mgkg in corn oil-rat-liver-1d-up,0.0598611271889581,5.106337062803,1,DrugMatrix,unknown,,False,,putative_negative
leflunomide-60 mgkg in corn oil-rat-liver-3d-dn,0.675981171108114,0.346459356837603,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-60 mgkg in corn oil-rat-liver-3d-up,0.0277240300292092,6.76587492857136,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-60 mgkg in corn oil-rat-liver-5d-dn,0.461825460513509,0.837995778356878,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-60 mgkg in corn oil-rat-liver-5d-up,2.88969938132491e-05,31.11522202427,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-60 mgkg in corn oil-rat-spleen-1d-dn,0.839080952287668,0.122536995720981,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-60 mgkg in corn oil-rat-spleen-1d-up,0.0291178919903452,6.45422625128588,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-60 mgkg in corn oil-rat-spleen-3d-dn,0.921875418780432,0.0480275280347063,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-60 mgkg in corn oil-rat-spleen-3d-up,0.352007655775109,1.26123447897203,1,DrugMatrix,unknown,,False,,putative_negative
leflunomide-60 mgkg in corn oil-rat-spleen-5d-dn,0.830084381804613,0.131992109479395,2,DrugMatrix,unknown,,False,,putative_negative
leflunomide-60 mgkg in corn oil-rat-spleen-5d-up,0.0071937753485424,10.2661947390278,2,DrugMatrix,unknown,,False,,putative_negative
lenalidomide boss,0.0337674247955063,11.8133643546824,1,DSigDB,unknown,,False,,putative_negative
lenvatinib fda,0.0958868411994787,9.65438385151552,1,DSigDB,unknown,,False,,putative_negative
leptomycin b,0.0080408935076057,21.0629964468872,2,DSigDB,unknown,,False,,putative_negative
letrozole,0.000336097306159,78.6884745703916,2,DSigDB,unknown,,False,,putative_negative
letrozole boss,0.397458623075324,1.89583651702788,1,DSigDB,unknown,,False,,putative_negative
letrozole-250 mgkg in corn oil-rat-liver-025d-dn,0.639729692196363,0.41009926256032,2,DrugMatrix,unknown,,False,,putative_negative
letrozole-250 mgkg in corn oil-rat-liver-025d-up,0.752888269358021,0.228362550075787,2,DrugMatrix,unknown,,False,,putative_negative
letrozole-250 mgkg in corn oil-rat-liver-1d-dn,0.959119650575377,0.0205674185599884,2,DrugMatrix,unknown,,False,,putative_negative
letrozole-250 mgkg in corn oil-rat-liver-1d-up,0.710724835247942,0.288875991473655,2,DrugMatrix,unknown,,False,,putative_negative
letrozole-250 mgkg in corn oil-rat-liver-3d-dn,0.549920046620866,0.597982381103075,2,DrugMatrix,unknown,,False,,putative_negative
letrozole-250 mgkg in corn oil-rat-liver-3d-up,0.922285143927372,0.0454428962422254,2,DrugMatrix,unknown,,False,,putative_negative
letrozole-250 mgkg in corn oil-rat-liver-5d-dn,0.707534330014756,0.293761787815687,2,DrugMatrix,unknown,,False,,putative_negative
letrozole-250 mgkg in corn oil-rat-liver-5d-up,0.0067923977081507,10.4552806536558,2,DrugMatrix,unknown,,False,,putative_negative
leucovorin,0.217731313500066,3.61169704735681,2,DSigDB,unknown,,False,,putative_negative
leucovorin-1500 mgkg in cmc-rat-bone marrow-1d-dn,0.792910247824099,0.177372076633071,2,DrugMatrix,unknown,,False,,putative_negative
leucovorin-1500 mgkg in cmc-rat-bone marrow-1d-up,0.110941758128087,3.41990025109199,2,DrugMatrix,unknown,,False,,putative_negative
leucovorin-1500 mgkg in cmc-rat-bone marrow-3d-dn,0.0765632478162759,4.20035036715596,2,DrugMatrix,unknown,,False,,putative_negative
leucovorin-1500 mgkg in cmc-rat-bone marrow-3d-up,0.473078140917831,0.803388076897979,2,DrugMatrix,unknown,,False,,putative_negative
leucovorin-1500 mgkg in cmc-rat-bone marrow-5d-dn,0.382494940175193,1.11234516932605,2,DrugMatrix,unknown,,False,,putative_negative
leucovorin-1500 mgkg in cmc-rat-bone marrow-5d-up,0.0579007501700421,4.89769041161464,2,DrugMatrix,unknown,,False,,putative_negative
leukotriene c4,0.0662415915707929,14.1609089063139,1,DSigDB,unknown,,False,,putative_negative
leukotriene d4,0.0007089723556156,87.6636237118488,1,DSigDB,unknown,,False,,putative_negative
leupeptin,0.243131555176902,5.52341367308276,1,DSigDB,unknown,,False,,putative_negative
levamisole,0.333181951007303,2.86109706193191,1,DSigDB,unknown,,False,,putative_negative
levamisole boss,0.292158629887536,2.34533151580441,1,DSigDB,unknown,,False,,putative_negative
levamisole-120 mgkg in water-rat-liver-025d-dn,0.919697205625635,0.047369425452483,2,DrugMatrix,unknown,,False,,putative_negative
levamisole-120 mgkg in water-rat-liver-025d-up,0.697826853446097,0.311131899065302,2,DrugMatrix,unknown,,False,,putative_negative
levamisole-120 mgkg in water-rat-liver-1d-dn,0.947984171025312,0.0275703092114578,2,DrugMatrix,unknown,,False,,putative_negative
levamisole-120 mgkg in water-rat-liver-1d-up,0.208604892623557,2.1488766521079,2,DrugMatrix,unknown,,False,,putative_negative
levamisole-120 mgkg in water-rat-liver-3d-dn,0.667409713589586,0.359223375597723,2,DrugMatrix,unknown,,False,,putative_negative
levamisole-120 mgkg in water-rat-liver-3d-up,0.208429908931017,2.11432008262516,2,DrugMatrix,unknown,,False,,putative_negative
levamisole-120 mgkg in water-rat-liver-5d-dn,0.183778826951972,2.39918884043646,2,DrugMatrix,unknown,,False,,putative_negative
levamisole-120 mgkg in water-rat-liver-5d-up,0.955422919322408,0.0228398689703759,2,DrugMatrix,unknown,,False,,putative_negative
levodopa,0.181132031114938,4.60694769790494,4,DSigDB,unknown,,False,,putative_negative
levodopa boss,0.208840646594925,2.72398091931239,2,DSigDB,unknown,,False,,putative_negative
levodopa-1000 mgkg in water-rat-brain-3d-dn,0.672781529303467,0.351817649650682,2,DrugMatrix,unknown,,False,,putative_negative
levodopa-1000 mgkg in water-rat-brain-3d-up,0.845569387700575,0.115888136069493,2,DrugMatrix,unknown,,False,,putative_negative
levodopa-1000 mgkg in water-rat-brain-5d-dn,0.309532981095446,1.43902366928499,2,DrugMatrix,unknown,,False,,putative_negative
levodopa-1000 mgkg in water-rat-brain-5d-up,0.910022601253762,0.0547722490932258,2,DrugMatrix,unknown,,False,,putative_negative
levofloxacin-739 mgkg in water-rat-heart-1d-dn,0.987779306662416,0.0044770792403475,2,DrugMatrix,unknown,,False,,putative_negative
levofloxacin-739 mgkg in water-rat-heart-1d-up,0.397448763781751,1.06455414007737,2,DrugMatrix,unknown,,False,,putative_negative
levofloxacin-739 mgkg in water-rat-heart-3d-dn,0.878371188545471,0.084408878681801,2,DrugMatrix,unknown,,False,,putative_negative
levofloxacin-739 mgkg in water-rat-heart-3d-up,0.615492318633897,0.456478305983966,2,DrugMatrix,unknown,,False,,putative_negative
levofloxacin-739 mgkg in water-rat-heart-5d-dn,0.947984171025312,0.0275703092114578,2,DrugMatrix,unknown,,False,,putative_negative
levofloxacin-739 mgkg in water-rat-heart-5d-up,0.0359893001448431,6.02621015092626,2,DrugMatrix,unknown,,False,,putative_negative
levofloxacin-739 mgkg in water-rat-kidney-1d-dn,0.739926458895331,0.239238447805584,2,DrugMatrix,unknown,,False,,putative_negative
levofloxacin-739 mgkg in water-rat-kidney-1d-up,0.875545996375037,0.0917488990311541,2,DrugMatrix,unknown,,False,,putative_negative
levofloxacin-739 mgkg in water-rat-kidney-3d-dn,0.736379941881712,0.244313691442173,2,DrugMatrix,unknown,,False,,putative_negative
levofloxacin-739 mgkg in water-rat-kidney-3d-up,0.788167266775721,0.188184478297718,2,DrugMatrix,unknown,,False,,putative_negative
levofloxacin-739 mgkg in water-rat-kidney-5d-dn,0.844731617681096,0.108109584519624,2,DrugMatrix,unknown,,False,,putative_negative
levofloxacin-739 mgkg in water-rat-kidney-5d-up,0.344816598522767,1.24069821418891,2,DrugMatrix,unknown,,False,,putative_negative
levonorgestrel,0.065682646656639,4.84764841393867,4,DSigDB,unknown,,False,,putative_negative
levorphanol tartrate boss,0.029145693439656,9.58169122670201,1,DSigDB,unknown,,False,,putative_negative
levosulpiride-1200 mgkg in cmc-rat-heart-1d-dn,0.837540298468114,0.120315416152255,2,DrugMatrix,unknown,,False,,putative_negative
levosulpiride-1200 mgkg in cmc-rat-heart-1d-up,0.701557149325943,0.307293668246059,2,DrugMatrix,unknown,,False,,putative_negative
levosulpiride-1200 mgkg in cmc-rat-heart-3d-dn,0.144361981865298,2.84414147959843,2,DrugMatrix,unknown,,False,,putative_negative
levosulpiride-1200 mgkg in cmc-rat-heart-3d-up,0.939425462926143,0.0332642984627886,2,DrugMatrix,unknown,,False,,putative_negative
levosulpiride-1200 mgkg in cmc-rat-heart-5d-dn,0.347116934681202,1.26699437248778,2,DrugMatrix,unknown,,False,,putative_negative
levosulpiride-1200 mgkg in cmc-rat-heart-5d-up,0.995522037251514,0.0011734041538302,2,DrugMatrix,unknown,,False,,putative_negative
lidocaine,0.0055836211050657,32.5918382454977,4,DSigDB,unknown,,False,,putative_negative
lidocaine hydrochloride boss,0.014554726485957,19.5298993322447,1,DSigDB,unknown,,False,,putative_negative
lidocaine-71 mgkg in water-rat-heart-1d-dn,0.993856304476173,0.0016927480350822,2,DrugMatrix,unknown,,False,,putative_negative
lidocaine-71 mgkg in water-rat-heart-1d-up,0.396726389585454,1.05594527635176,2,DrugMatrix,unknown,,False,,putative_negative
lidocaine-71 mgkg in water-rat-heart-3d-dn,0.861822783257597,0.0998491354509535,2,DrugMatrix,unknown,,False,,putative_negative
lidocaine-71 mgkg in water-rat-heart-3d-up,0.0840621526825343,3.97774129620319,2,DrugMatrix,unknown,,False,,putative_negative
lidocaine-71 mgkg in water-rat-heart-5d-dn,0.435405703272374,0.924697339082382,2,DrugMatrix,unknown,,False,,putative_negative
lidocaine-71 mgkg in water-rat-heart-5d-up,0.252803898759729,1.79004242955971,2,DrugMatrix,unknown,,False,,putative_negative
lidoflazine,0.243131555176902,5.52341367308276,1,DSigDB,unknown,,False,,putative_negative
lidoflazine ttd 00008978,0.262063651623056,4.75479001926925,1,DSigDB,unknown,,False,,putative_negative
linalool,0.226987281492738,3.40956507263732,2,DSigDB,unknown,,False,,putative_negative
lincomycin-1200 mgkg in cmc-rat-kidney-1d-dn,0.999224120041496,0.0001067721222278,2,DrugMatrix,unknown,,False,,putative_negative
lincomycin-1200 mgkg in cmc-rat-kidney-1d-up,0.812131274606265,0.15493341827622,2,DrugMatrix,unknown,,False,,putative_negative
lincomycin-1200 mgkg in cmc-rat-kidney-3d-dn,0.989944726521911,0.003015192844506,2,DrugMatrix,unknown,,False,,putative_negative
lincomycin-1200 mgkg in cmc-rat-kidney-3d-up,0.615222461865578,0.457433793020288,2,DrugMatrix,unknown,,False,,putative_negative
lincomycin-1200 mgkg in cmc-rat-kidney-5d-dn,0.934135386459903,0.0369141866052033,2,DrugMatrix,unknown,,False,,putative_negative
lincomycin-1200 mgkg in cmc-rat-kidney-5d-up,0.513818260966913,0.688293371251742,2,DrugMatrix,unknown,,False,,putative_negative
lindane,0.113835272894974,4.05819907647043,2,DSigDB,unknown,,False,,putative_negative
linolenic acid,0.0173330548874913,17.681282095441,1,DSigDB,unknown,,False,,putative_negative
linsidomine,0.111874355041377,8.15956969937397,1,DSigDB,unknown,,False,,putative_negative
liothyronine,0.0511385336564727,6.07326108609596,2,DSigDB,unknown,,False,,putative_negative
liothyronine boss,0.045908174415119,6.13056625461335,2,DSigDB,unknown,,False,,putative_negative
lipopolysaccharide e coli o55b5-125 mgkg in saline-rat-kidney-1d-dn,0.983171028145709,0.0065125601241907,2,DrugMatrix,unknown,,False,,putative_negative
lipopolysaccharide e coli o55b5-125 mgkg in saline-rat-kidney-1d-up,0.0169448946025053,8.03416877347135,2,DrugMatrix,unknown,,False,,putative_negative
lipopolysaccharide e coli o55b5-125 mgkg in saline-rat-kidney-3d-dn,0.354159843255921,1.23441519166534,2,DrugMatrix,unknown,,False,,putative_negative
lipopolysaccharide e coli o55b5-125 mgkg in saline-rat-kidney-3d-up,0.608408622365036,0.470660419254836,2,DrugMatrix,unknown,,False,,putative_negative
lipopolysaccharide e coli o55b5-125 mgkg in saline-rat-kidney-5d-dn,0.792910247824099,0.177372076633071,2,DrugMatrix,unknown,,False,,putative_negative
lipopolysaccharide e coli o55b5-125 mgkg in saline-rat-kidney-5d-up,0.110941758128087,3.41990025109199,2,DrugMatrix,unknown,,False,,putative_negative
lipopolysaccharide e coli o55b5-125 mgkg in saline-rat-liver-025d-dn,0.666323900929989,0.362780039197743,2,DrugMatrix,unknown,,False,,putative_negative
lipopolysaccharide e coli o55b5-125 mgkg in saline-rat-liver-025d-up,0.0003637715977102,21.0625268824292,2,DrugMatrix,unknown,,False,,putative_negative
lipopolysaccharide e coli o55b5-125 mgkg in saline-rat-liver-1d-dn,0.744246852356219,0.240171992839562,2,DrugMatrix,unknown,,False,,putative_negative
lipopolysaccharide e coli o55b5-125 mgkg in saline-rat-liver-1d-up,0.0007706230607327,17.794854746821,2,DrugMatrix,unknown,,False,,putative_negative
lipopolysaccharide e coli o55b5-125 mgkg in saline-rat-liver-3d-dn,0.988496328714273,0.0041728454811694,2,DrugMatrix,unknown,,False,,putative_negative
lipopolysaccharide e coli o55b5-125 mgkg in saline-rat-liver-3d-up,0.0874486011755805,3.97862431114634,2,DrugMatrix,unknown,,False,,putative_negative
lipopolysaccharide e coli o55b5-125 mgkg in saline-rat-liver-5d-dn,0.537937167014003,0.629363953539238,2,DrugMatrix,unknown,,False,,putative_negative
lipopolysaccharide e coli o55b5-125 mgkg in saline-rat-liver-5d-up,0.114739926067714,3.27425076111942,2,DrugMatrix,unknown,,False,,putative_negative
lisinopril-2000 mgkg in cmc-rat-kidney-1d-dn,0.983826999964444,0.0062148182403937,2,DrugMatrix,unknown,,False,,putative_negative
lisinopril-2000 mgkg in cmc-rat-kidney-1d-up,0.450527000296433,0.874102732083933,2,DrugMatrix,unknown,,False,,putative_negative
lisinopril-2000 mgkg in cmc-rat-kidney-3d-dn,0.98178203063116,0.0071512404070975,2,DrugMatrix,unknown,,False,,putative_negative
lisinopril-2000 mgkg in cmc-rat-kidney-3d-up,0.0005670819703269,19.0924437508269,2,DrugMatrix,unknown,,False,,putative_negative
lisinopril-2000 mgkg in cmc-rat-kidney-5d-dn,0.912887374765866,0.0525472623023277,2,DrugMatrix,unknown,,False,,putative_negative
lisinopril-2000 mgkg in cmc-rat-kidney-5d-up,0.0181526385436955,7.62525062794397,2,DrugMatrix,unknown,,False,,putative_negative
lithium,0.410094376396464,1.28912251519154,2,DSigDB,unknown,,False,,putative_negative
lithium boss,0.077887997702565,5.82028575797062,2,DSigDB,unknown,,False,,putative_negative
lithium chloride,2.20614778744178e-05,36.2554488278362,2,DSigDB,unknown,,False,,putative_negative
lithium chloride boss,0.102158280813316,6.37944958723183,2,DSigDB,unknown,,False,,putative_negative
lithocholate ttd 00009000,0.0465414020768535,20.0059385716675,2,DSigDB,unknown,,False,,putative_negative
lithocholic acid,0.0001235039987949,81.8675530033849,3,DSigDB,unknown,,False,,putative_negative
lithocholic acid boss,0.136999934473736,6.47823002297217,2,DSigDB,unknown,,False,,putative_negative
lithocholic acid ttd 00009001,0.0528327009328262,17.7027983584387,2,DSigDB,unknown,,False,,putative_negative
lithocholic acid-74 um in dmso-rat-primary rat hepatocytes-067d-dn,0.336593275624543,1.31750658883119,2,DrugMatrix,unknown,,False,,putative_negative
lithocholic acid-74 um in dmso-rat-primary rat hepatocytes-067d-up,0.0192891635598205,7.64089027893237,1,DrugMatrix,unknown,,False,,putative_negative
lithocholic acid-74 um in dmso-rat-primary rat hepatocytes-1d-dn,0.780236303362891,0.195633512987939,2,DrugMatrix,unknown,,False,,putative_negative
lithocholic acid-74 um in dmso-rat-primary rat hepatocytes-1d-up,0.0943692444010518,3.89887863410528,2,DrugMatrix,unknown,,False,,putative_negative
ljp005,3.6754033385256996e-34,1240.06197821258,2683,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-akt-inhibitor-1-2-10,7.4649479503475e-05,53.7399232136311,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-as-601245-10,0.0080553382253006,17.7838672394868,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-as-601245-111,0.0004417830746821,53.7159488866312,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-as-601245-333,5.24263569234701e-06,86.1565212481634,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
ljp005 bt20 24h-azd-6482-037,0.163206293839153,5.25055649512876,1,LINCS_L1000_Chem_Pert_up,unknown,,False,,putative_negative
ljp005 bt20 24h-azd-6482-10,0.0540061145001182,8.63650977918844,2,"LINCS_L1000_Chem_Pert_down,LINCS_L1000_Chem_Pert_up",unknown,,False,,putative_negative
