gene,rna_log2fc,prot_log2fc,residual
CAT,0.232395617916846,0.19235545400609055,0.2092037863973488
ADCK1,-0.602673227758037,0.07186954323375971,0.2090463150018334
PCYOX1,-0.569136510631637,0.07652852510638652,0.20887285598705038
PICALM,1.6350826424116,-0.02353528298621299,-0.2088057836298
DTYMK,0.095975297675799,0.17223164904700994,0.20873733582157555
MTAP,-0.242076139415372,-0.29393832083753324,-0.2087214384951388
GCAT,0.1284384648531,0.17636484012777132,0.20819277815873918
ARPC1A,0.165519442611288,-0.23440928957911922,-0.20792449925066583
RPL37A,0.313753964513538,-0.2127484234360395,-0.20762334347715547
PACSIN2,-0.373663358628083,-0.3115109676892409,-0.20733315199170016
S100A1,0.0893941560589302,-0.24446032486480362,-0.20700633484053932
ACAD10,-0.59044054686299,0.07158914950503359,0.20700326492552673
DYNC1LI1,-0.0470160683830621,-0.2636050258346678,-0.20649513617151732
MRPS22,-0.40485592477632,0.0978091986418228,0.20648167705395937
AS3MT,-0.609982439428199,-0.3443192688736332,-0.20608928330420567
SYPL1,-0.0070347299495715,0.1544624205308267,0.20581123781914784
NCEH1,-0.914018616964248,0.0236485894156786,0.20568837455610878
YARS2,0.101463765349507,0.16971672585880526,0.20543155718095166
LTA4H,-0.53751548463059,0.07725433658909964,0.20504226624619176
GOLGA2,-0.0823006289540036,0.14264730129624859,0.20484148566107344
MYLK,-0.534472159650253,0.07744855825172259,0.20479796293294344
CACYBP,-0.245128942408689,-0.29042698445239523,-0.20477021140899657
GSTM5,-0.0660079595609148,-0.2644162291243397,-0.2045697212313492
CRYZ,-0.195455545410778,-0.28262407368396225,-0.20412494084024443
SYNPO2,0.141555523997716,-0.2337430833163836,-0.20380523526333777
UGP2,-0.194631178607936,-0.2821343950466826,-0.20375404854180834
YWHAQ,-0.0712327964288949,0.1426600978001744,0.2032594735190678
FAM136A,-0.395530765175855,0.095882371784068,0.2032111503234631
RUVBL1,1.07878360542724,0.30818473565445714,0.20307360785042944
DYNLRB1,-0.275773262668018,-0.2927812387366444,-0.2027088019408897
FARS2,-0.0079074335189902,0.151190194682016,0.20266476334890984
WDR37,-0.198290447977534,0.12351323083563237,0.2024208562286889
MRPS10,0.427217242459395,0.21353189515852833,0.20230759358735553
CALU,-0.0731844801271059,0.14130253892532352,0.20218314062310386
FLII,0.446129671830813,0.21596352285418163,0.20201405302547698
TMED10,-0.0064002058843121,0.1503935552095257,0.20165094136505443
FBLN5,-1.15360590485824,-0.01524659187652233,0.2013162922827783
STOM,-0.385488885843416,0.0954314088582855,0.2013132124868801
CTNNA1,0.17996429019037,-0.22480296042471082,-0.20039958646717015
RPS27A,0.628228426526149,-0.16004614157709796,-0.20023495571668137
ENOPH1,0.254100712984938,-0.21379851565408892,-0.2000777579886704
PSMB4,0.491573189814952,-0.1795682250712467,-0.20006583476547884
KLC2,0.0906359332891122,0.16269637700524164,0.19997143433798553
HTATIP2,-0.161261682357572,0.12597974992613992,0.19955175107434875
KHDRBS1,0.24524457911144,0.1845529847776568,0.19954985850635504
DHX15,0.357800879301964,0.2005814461280533,0.19935962841100802
LAMP1,-0.238260243164016,0.11463735683922849,0.1993043912940773
BCAP31,-0.028805210123471,0.1438119003974876,0.1982977140153654
SYNCRIP,0.540346251000449,-0.17048495550945475,-0.19801047238340902
CLUH,-0.0945548756983216,-0.2619605637713889,-0.19800061554874637
HOOK3,-0.481361826246914,0.07819240495420487,0.19788892740145692
MRPS35,-0.506679454603016,0.07436730359078325,0.19771194526148678
PHYH,-0.187327960110418,0.12030888855404598,0.1976368848379944
DHX9,0.177558867739842,0.1725981357992552,0.19734811678328606
PCBP1,0.772880209416278,-0.13580878794692097,-0.19684106113589123
TMEM177,-1.16596866697474,-0.021755672420093575,0.19658861201484906
RTN4,2.13117841286508,0.06037668884246372,-0.19637825305322454
BLVRA,0.158169703492897,-0.2236694944222819,-0.1961256505289359
PFKM,-0.0382361607305158,-0.25192806252069744,-0.19608330517708597
TST,-0.203924341784153,0.11625456542189738,0.1959740013056414
SMPD1,-0.231493082502605,-0.2794462421151991,-0.1957543151447418
DRG2,0.323503688014907,-0.19901440304906792,-0.19529420008847145
HNRNPUL1,0.340010472345716,-0.19646515238450668,-0.19512347858104898
DNAJB6,0.43530108111251,-0.18269034601586043,-0.19507948051588853
PLEC,1.18920632531434,-0.07394734952639581,-0.19496973258150374
RDH14,-0.686067647487973,-0.34386233818234224,-0.19466892798881216
FIS1,0.26994425811065,-0.20585875205051707,-0.19442095472908355
TPPP3,-1.14769669723679,-0.02225824155543421,0.19345316103474142
DSC2,-0.72308424937909,-0.3478476004041209,-0.19332031868651156
EIF2A,-0.329389478947092,-0.2908356032370296,-0.19303738950256422
MCUR1,-0.48854428609156,0.07228582585727494,0.1930172979239137
VPS13A,-0.0934661214230286,0.12919723390499982,0.19300029913112127
SERHL,-0.236257695041988,0.10848761749013747,0.19286609670603966
GORASP2,0.576051816133908,-0.15971548823561932,-0.1923859640573644
NLN,-0.211342488635386,-0.2728134029321083,-0.19202505633722944
MSRB2,-0.647524794069985,0.04815526879962917,0.1917948837283297
SUN2,0.966022749649344,0.28059777925433593,0.19173481813599363
DHRS7C,-0.667627888305969,0.04493717460882252,0.1914735254995814
USP24,-0.147572925719968,-0.26296115504932516,-0.19136162207753443
GALM,-2.34404754706147,-0.5793066892037757,-0.19120826552890186
MAPRE2,-0.152123460424321,-0.2630050342567074,-0.1907497963784999
DHRS11,-0.36439367746131,-0.29347049105123446,-0.19062838111507557
MRPS23,-0.179116031957733,0.1140684659486979,0.19021317237097207
GLRX3,-0.0373626613885493,-0.2452022668552445,-0.18948337555628297
CCDC47,-0.456825029250404,0.07309935090452058,0.1892602672694865
MRPL54,0.81240472841246,-0.12217100535617931,-0.188898525964045
MACROD1,0.578059625801125,-0.15546276064170428,-0.188422549859672
MCTS1,-0.239771110237298,-0.2730492495176904,-0.18816450813008334
ITGB1,0.673637076666045,-0.14122633953736852,-0.1879582692941148
MMGT1,-0.716542945423511,0.034308260034398685,0.18789297887166478
CYB5B,-0.413835166215526,0.07788355661810087,0.1878498901593844
ANXA4,0.118880602271033,0.15440350924881585,0.18760867826407307
DTNA,0.577833521662446,-0.15465704903226296,-0.1875842579925851
TPR,-0.395984533494102,0.08012197892487194,0.18751614277214448
CORO1B,-0.0300365536091393,0.1328312053738685,0.18749444824292083
DDX17,0.0236243518503306,0.14053279732760515,0.18746382381362803
SNTB2,0.758214276039422,-0.12836809608052313,-0.1872870957539245
RSU1,-0.608042319302368,0.04933579454583992,0.18728622037818238
CUL4A,-0.198144439517777,-0.2660781671546495,-0.1871915807096861
SLC25A51,-0.272555665101964,0.09744910289630582,0.18705790307614412
PSMB1,0.0854270914300122,-0.2250810770447984,-0.18705545667151913
SULT1A1,-0.0155604613399787,0.13445666301201342,0.187033987336691
VPS26A,-0.192016866639388,-0.2647933519736938,-0.18678971222880564
ATPAF1,-0.358316523018198,0.08453773422082378,0.18650416245267892
GLG1,-0.113225485117757,0.11933374607759006,0.18598401774516848
VCP,0.0744943606863999,-0.2252152956918998,-0.18561433403350452
NAA15,0.134934766301833,-0.21642383528367937,-0.18553197554026352
GRB2,0.0069364509444336,-0.23460534804785738,-0.18526969458660747
PCBP2,-0.034352731241792,-0.24038994902893762,-0.18510477070953268
KPNB1,0.308771894355356,-0.19064340507484445,-0.18480043852480715
DDB1,0.529009404526602,-0.15877256292906594,-0.18466450785177574
NPM1,0.872092620944928,0.2599609626131709,0.18463277273675105
NDUFAF1,-0.620126937962958,0.04486355876685266,0.18455530606199927
HERC4,0.0821557282556065,-0.22301171269810816,-0.18451470840546724
ALDH9A1,-0.544380363192283,0.05565510620088787,0.18443222390890324
PXN,0.714507953432199,0.2368994009932468,0.18427822169413627
RAC1,0.43022168296634,-0.172584719458996,-0.1842419429853748
NT5C1A,-0.502654128203987,-0.3068396004395826,-0.18407498429142866
NDUFAF3,-0.137139936921121,0.11332189151325167,0.18341809303314696
EPHX2,-0.433978633343506,-0.2961893041009773,-0.1833204171047279
SCAMP3,0.551311405851866,-0.15402307869073084,-0.1831286089703221
PSME2,-0.0209819190831865,-0.2363911151486171,-0.18303259110278322
EEF1D,0.588098278868327,-0.14845049710288905,-0.18285679634608165
SUB1,0.0611074125979918,0.14129184240835713,0.18282178343155525
VPS26B,-0.197502423768543,-0.2615440060227616,-0.18274993021756258
PDCD6IP,0.523286518018404,-0.15762726401462146,-0.1826945751291983
LMOD2,0.375519392172144,0.18621441764602054,0.18243946791741794
NT5C2,-0.299293097046056,-0.2758215163736324,-0.18236001174261046
SH3BGRL,-0.49785220577385,0.06027776986285005,0.18235045763285937
DDOST,0.112528206272217,0.14821587097703315,0.18233638236292246
MUL1,0.231194445317947,-0.1992099323315788,-0.18218851813395653
ARL1,-0.106525860565405,0.11642944184995052,0.1821143375835919
RPL11,1.00988208550128,-0.08690101245477777,-0.18208384224323182
DTD1,-0.139942096859405,-0.25238812273402544,-0.18188814668224057
HSDL2,-0.731945162332444,0.02604122140693832,0.18184530782472683
DPYSL3,0.508257731641206,-0.15878792441141698,-0.1816896770575369
TXNRD2,0.109002442004958,0.147036606999297,0.18166515998449534
ATIC,0.925186584337288,-0.09863537258793187,-0.18161408587738748
DBT,-0.761770258929881,0.021205987569391738,0.1813076924966242
ACTL6A,0.338354644092128,-0.1828730203260598,-0.1812927515484724
CHMP2A,0.226488601975872,-0.19895107592003924,-0.18125157776773895
FLOT1,0.736091293858581,-0.1253847770018588,-0.18111598690921957
PPP2CA,0.164084576946942,-0.20776317224832752,-0.18107162633678614
ADCY6,-0.0466685709759428,-0.23806755643614963,-0.18100773907650167
CAND1,0.54356347046581,-0.15294343158764612,-0.18093253059546233
COQ3,-0.475606832775829,0.06192613425331572,0.1807933964706046
GCLM,0.830410020187166,0.25008696415802234,0.18076498840912736
CST3,0.449101898739074,-0.1662972092535533,-0.18067495925005153
TMEM11,1.28800834003313,-0.0453520494507913,-0.18061121346111375
AHCY,0.582539937601041,-0.14699773231991742,-0.18060310774266053
MRPS27,-0.228348677588934,0.09714191497323199,0.1803807519523784
LRRC47,0.789754645279229,-0.1168799579702764,-0.180343736709082
NLRX1,-0.244286651156887,0.09468370472520782,0.18021910862358925
MRPS31,-0.228800995075581,0.09686269841020234,0.180166711641047
IMPA1,0.0078042331684322,-0.22922158831210737,-0.18001097709291153
PRKAR2A,0.124796366191258,-0.21126910650381348,-0.17891636378122566
NISCH,-0.0644560346080401,-0.2384982735663712,-0.1788753888016731
HIBCH,-0.683545719103221,0.03003858232963097,0.1788685976865209
PA2G4,0.831614060289539,-0.10858215170734198,-0.17807762245274655
NADK2,-0.522156843207009,0.052270742876658005,0.17784558392073396
DEK,-0.396701694391534,0.0697962729843411,0.1772937754389836
PITPNA,0.113635648777039,-0.21092422471276606,-0.1769632891857954
ILVBL,-0.11674456611745,0.10964109964587365,0.17679844989377133
TBCA,0.340452021204764,-0.17797808630475842,-0.17670003705799808
NID2,-0.363757055107166,-0.27916574756934054,-0.17641537111688577
OLA1,-0.422506741766751,-0.2875868343597219,-0.17637097850848585
SIRT4,-0.531453659336857,0.04936937419480181,0.17628383098657546
SSR4,0.617982277365659,0.2149532646225616,0.176240859457507
ADAM10,-0.0445310458010287,-0.23291920751650252,-0.17616739478396792
CANX,-0.392635690560821,0.06903197616224688,0.1759435917190798
DPT,-0.410789886944557,-0.28505927482941296,-0.1755317478656232
AP1G1,0.197293465663675,-0.1973143535846802,-0.17540801044225104
PALD1,0.241432615608378,0.1596775248207294,0.1752236797514034
SSB,0.0900701854723394,0.1376151384214772,0.17497171663986505
LACTB2,-0.651298694773999,-0.31899982061210785,-0.17481640910372526
SNRPD1,0.243453138294893,0.15949338898070486,0.1747483986449101
ABCE1,0.556827072847552,-0.1446990393929397,-0.174599344385
OPA1,-0.70047519157845,0.023293642720979335,0.1745630940752339
LIMCH1,0.055781146676841,-0.21681006431690975,-0.17451264014628318
ALDH3A2,-0.343469915101811,0.07451265427941678,0.1743397748723017
MYH7,-0.123312198041789,-0.24243586774568726,-0.1743321609141975
NUDT19,-0.563932070650521,0.04272382283058285,0.17431822495507107
GNAO1,-0.443308305442448,0.060062151745894354,0.17427538883899815
PRNP,0.613010167948033,-0.13611460052724667,-0.1741105543844451
LIMS1,-0.856975055639216,0.00018708791960264648,0.17400723614472022
HNRNPD,0.321561790600749,-0.17782049916407772,-0.17382048036975
DDX39B,0.597080501900475,-0.13766538144973595,-0.17336596545183292
AAMDC,0.036304688586041,-0.21837384379244895,-0.1732699781903259
BIRC6,-0.360336569234555,-0.2753768549077016,-0.17311935006588522
FABP5,-0.0671301943372566,0.1127979652956057,0.1728061805256032
EIF3B,0.828464285003085,-0.10373079352550718,-0.17277240044091777
FYCO1,-0.667652363698401,0.02616864941578001,0.17270852706458972
DLD,-0.322987425799083,0.07562958941124265,0.17250530547608806
ECHDC3,-0.227816200346337,0.0890380764547345,0.17220018663951273
FLOT2,0.357944313947295,-0.17046958649905974,-0.17171207229289248
TUBA4A,-0.309276849017666,-0.26641940650063134,-0.17151930276476773
PCCA,-0.342430076320535,0.07180576611571965,0.17148305214298465
PPP6C,-0.331335542197002,0.0731491176727932,0.17122774751307202
PDE3A,-0.805480817097207,-0.3372620309489207,-0.17086189532845225
MAP7D1,0.13780503773218,-0.20064030388715537,-0.17016203313534223
MRPL42,-0.0052350244179353,-0.2209162150613242,-0.16982672460465437
MBNL1,0.202129832595579,-0.19099265690840994,-0.1697832053913645
DCAF8,-0.04153897430252,-0.2258297472571691,-0.1695090741795074
HAGH,0.0634707342001571,-0.2100668966901864,-0.168877496212366
UQCRQ,0.646086279829714,-0.12604682964447989,-0.16880885392088918
TATDN1,0.214147089484509,-0.18823442020182313,-0.16875658371810656
POPDC2,0.542928887026847,-0.14063952134636182,-0.1685371806659891
MYCBP,-0.566378313733428,0.03656601751579558,0.1685129086763999
PDIA6,0.463489051186811,0.18489932125760333,0.16844846841446084
PPP1R7,-0.183681572612492,-0.2450655014958656,-0.1682629278992334
SUMO2,0.323341314220067,-0.17197271431927774,-0.16822911426342382
ANPEP,-1.59440421277726,-0.1120018080188423,0.16807748289728147
QRSL1,-0.771565747360384,0.005986180348669379,0.16749935672748434
TMOD1,-0.217373922986464,0.08521410856555534,0.16687154887220168
ABCD3,-0.530885205043115,0.03989844234720863,0.16673098826615151
SEC23A,-0.419733010786842,0.05559830250701481,0.16641448026968098
DYNLL2,-0.179655983298359,-0.2421164785475014,-0.16589396835791695
AP2M1,0.302435468864131,-0.17237025324460475,-0.1656142455788132
MRPL44,-0.301478858638358,0.07181147309067981,0.16558793292882473
CUL1,0.0024974819348122,-0.21548107466026067,-0.16550579224370215
TXNDC5,0.589240358269371,0.2000734477377062,0.16550258166546253
ANP32B,0.834878348119892,0.2354355270088586,0.16546969185896512
FAM114A2,-0.325668800426324,-0.2626629069792443,-0.1654008208253319
UBAP2L,0.144516357818296,-0.1947069139222446,-0.16519570436101863
GLUL,1.17151230879045,-0.04645171939509396,-0.16492450021602134
AGPS,-0.103820224723048,0.09947857573424557,0.16477360548244274
HDGF,0.528550958813422,-0.13885876753678517,-0.16468465316690892
PAM16,0.0057776380282908,0.11514702104669183,0.1646496525367011
CHCHD6,0.208774712974266,0.14436803335375714,0.1646199972457352
TUBB5,0.511360101017739,0.18791160767131032,0.16456282210403414
MAPRE3,-0.188495286417591,0.08668400327663406,0.16418020431820596
LRP1,0.244984032294205,0.1486035368726064,0.16363795384347546
DUS2,0.0481574350324254,-0.20664631543942846,-0.16325035989718786
ITGB1BP2,-0.301255519390353,-0.2566643030340874,-0.1629200250493348
DPYSL2,-0.407352134488622,0.053759157271667135,0.16279132461315873
COPS3,-0.607387089545227,-0.30058219915295226,-0.16272618802009042
PPIB,0.107482260172644,0.12783636588244818,0.1626839680016176
STIP1,0.486165707449568,-0.14295521875884631,-0.16267364250050176
GSTK1,-0.334414129536902,0.06414334149981116,0.16266557741163012
THNSL1,-1.26875050930428,-0.07079792361841619,0.1623566111903052
FLNB,1.14367138319062,0.27663052338821714,0.16216945387179443
TALDO1,0.368874312579064,-0.15911263003755494,-0.16193006343548444
ARL2,0.432788055277174,-0.1494682767220361,-0.16149529918969016
HSPB1,2.84942994967646,0.19906009169393712,-0.16119061220047004
ISCA2,-0.0749351861306571,0.09982549377599881,0.16095836176572145
AUH,-0.244880343335246,0.07530563205758867,0.16092658345742722
GCSH,0.144212770041038,0.1312595425151919,0.16081449726418356
NMNAT3,-0.449197030186581,0.04574632062182005,0.16080808782361028
DCTN2,0.0684519076985983,0.1202589560548688,0.1607305991448559
CHID1,-0.774402024577877,-0.0021959274948493146,0.15972593951227565
ILK,2.01479465858004,0.0805395454592599,-0.15944519168688376
TACO1,-0.328022444316548,0.0617134937338335,0.1593147259325616
PDP1,-0.465045594614317,0.041798252355743415,0.15914370315299955
RPN2,0.138588409270068,0.12836486084228937,0.1587302524283972
AP1B1,-0.0263080062293838,-0.21262090618134977,-0.15849492474849183
TIMM21,-0.893356697706296,-0.021006390774910955,0.15805613505125293
COL18A1,0.619323250959893,-0.11913223583545296,-0.15803786729636976
NDRG2,-0.0171993266620766,-0.21050266644092375,-0.15768919139935833
MRPL47,-0.489092003487013,-0.27846659836053256,-0.1576562034844084
NES,0.341702960623369,-0.1586020562173278,-0.15750425987878613
DAZAP1,0.697406436769777,-0.10721855436523597,-0.1573755071258714
SPARC,-0.0080633888220011,0.10549042567264877,0.15698746656841456
CLASP1,-1.8508671116548,-0.16028764322810218,0.15674642158459562
SMPD2,-0.171150542282283,0.08170540558246131,0.15670233245759596
FDXR,0.172772400519517,0.13104740678390314,0.15648708914253687
VWA5A,0.374850932217083,-0.15253299385031127,-0.15621162248683268
EIF3G,1.0840197894795,-0.05021527234057643,-0.15608090303207445
PAFAH1B2,0.380937689738862,-0.15150367923331487,-0.1560593733204924
PEX14,0.360403773399029,-0.15421321618162054,-0.15581009541148014
GTPBP1,0.217681534277911,0.1365507262336223,0.155519270305993
PDPR,-0.429922981379923,0.04281491159387585,0.15509940333461905
EIF4B,0.203973220820446,-0.1758149027572209,-0.15487107248734885
NFU1,0.386304063297015,0.16010514375162543,0.15477618724577424
NDUFS4,-0.344848164522431,0.05426013902469151,0.15428585713766613
CAV1,0.145750027732153,-0.1832569360036871,-0.15392349091806024
BPNT1,-0.180137078420147,-0.2300794579469958,-0.1537876248201513
NDUFAF5,-0.131198361567127,0.08453839914204764,0.1537784550956357
HSPB7,1.28094693816831,-0.01948047734547842,-0.1537221354691819
RPN1,0.324443807144592,0.15005286382707794,0.15363760122900919
SARNP,-0.069794395145947,-0.21386923308260464,-0.15347712240834938
DNAJA4,1.52647064457757,0.01617640890352945,-0.15344375073565242
ISCA1,-0.631164619157928,0.01208817388019412,0.15337038519445542
RPL26,0.0291477854508976,-0.1993175833733929,-0.1531824507212737
ALDH6A1,-0.465334652073509,0.03574568037002379,0.1531327826228874
ANXA3,0.955946523259522,0.24037759523033486,0.15296655822887767
FERMT2,0.616211193796381,-0.11444987812027207,-0.15290708070771775
RPS10,0.854461104410102,-0.08000770184002093,-0.15279529535786446
VWA8,-0.325982909506543,0.055203790493351335,0.1525111378920253
LMAN1,-0.458323136707996,0.03538512029360774,0.1517619050068236
STRN,-0.174438411478062,0.07627897871333644,0.15174966792705225
CYFIP1,0.235378786544809,0.13519477797417778,0.15161325356110206
RBBP4,-0.159695184387169,0.07788409593711876,0.15123037407213913
ANXA7,1.24477826292343,-0.021834466000058228,-0.15086443377142195
RPL15,0.65219444770343,-0.10719182634070279,-0.15083400117176707
PSMA6,0.191251452798427,-0.1734459738928109,-0.15066901273782451
CPT2,-0.530308588505082,0.02381758113672916,0.15056704005212768
PPP2R5A,-0.526154359877582,-0.2766750195461043,-0.1505241601954609
RPS17,0.574288004183983,0.18262143724857083,0.15020511620746196
CMC2,-0.475544085671757,0.031244806718234486,0.15010302745212056
MSN,1.03613428273162,-0.051036302733404426,-0.1500019175452732
CCDC90B,-0.686269072990213,0.0006149054764961193,0.14983733988337192
FSCN1,0.765567086705326,0.20972896800291707,0.14975047217294868
AKT1,-0.155106609024643,-0.2224262899904108,-0.14974119819373294
ANP32E,0.121587343915942,0.11691623398645135,0.14973137767671285
PRKAR1A,-0.114263359006074,-0.21602664572117192,-0.14922682261732811
PARVB,0.175909705316033,-0.17382157493269546,-0.1488339594808436
FN3K,-0.279467645329255,-0.23927578985478526,-0.14867101455497805
EEF1G,0.472051588152576,-0.1307439281336613,-0.14842859147701964
BLMH,-0.123208169816143,-0.21649573653819942,-0.1484070195534845
PSMD11,1.04913777579265,-0.04754496644538975,-0.14838430703997102
CAPRIN1,-0.291133023675765,0.05587485516942081,0.14816054190359151
PSMA3,0.295011446555411,-0.15589054834574156,-0.1480647833504391
CARS2,-0.181283259687966,0.07138779570892595,0.14784478671935566
GPSM1,-0.900911983479437,-0.3276844978194404,-0.14753330038154466
PSMD9,0.203177501524886,-0.1683379227435342,-0.14727943406973218
NUDC,0.891416798973765,-0.06904764380370487,-0.14716033246306098
MTCH2,-0.250866487531284,0.06012414087141593,0.1466076599418418
EHD1,0.502030747630644,-0.12454177142353728,-0.14654625281843509
SKP1,-0.158085225989496,-0.21953159730493255,-0.14641730457142363
AP3B1,-0.273304746906582,0.05651695816052715,0.14623369656004892
PSMC1,0.479368764370524,-0.1274646001119848,-0.14620362490052347
MCCC2,-0.267987347291809,0.05688391857530917,0.14583445140926293
RPS20,0.616605310171709,0.18432215835069243,0.145808165944513
LAMTOR2,0.4229036875364,-0.13497355235955588,-0.145576296397193
BICD2,-0.138071773664737,-0.21570733505339845,-0.14547686141726504
RPS27,-0.225249258215264,0.0625915397993424,0.14538376893514798
ADHFE1,-0.596195243922701,0.00903896273584337,0.1452822956751888
JPH2,0.300769460339821,-0.15217084064213537,-0.1451747710859297
RDX,-0.236466920138166,-0.22941267431059487,-0.145004047006386
FKBP2,0.691572386765837,0.1939807584331419,0.1446644574772724
RAB1B,0.339212052905201,-0.14567278357705504,-0.14421606229488598
HHATL,1.06177240025759,-0.04146335034172566,-0.14412326495466787
DDX3Y,0.151124896994021,0.11522482630484632,0.14378378479157208
PDHX,-0.344483245859832,0.04362841559365904,0.14360155110413636
FBLIM1,-0.994184917942819,-0.337175214754069,-0.14358394384414203
CLTC,-0.0821296476683452,0.08124134324246768,0.14341089022395284
CTNNB1,-0.187776817950488,-0.22059774269537158,-0.14320506867415944
COX6A2,0.600736641246253,-0.10679507909942387,-0.14302249097194164
NDUFV2,-0.136284746146023,0.07298555868388235,0.14295853231440064
BPHL,-0.0280818227894413,0.08737329275794536,0.14175487057608094
DCTN6,0.0818870861051723,-0.18001234761688423,-0.14147663359284812
NRP1,-0.263969085795837,0.053041268730197544,0.14141279405198925
NFS1,-0.0223003590546039,0.08784343454106036,0.14139193792212434
ABCF1,0.49016914416625,0.16105049338418986,0.1407551982926365
MCEE,-0.0072852485441384,0.08916516034994615,0.1405500758733712
FASTKD2,-0.685539564908694,-0.008865443163548647,0.1402518734803827
ACTR1A,0.102197796777042,0.10462301927430673,0.14023208104633006
COX7A1,0.120093658339098,0.10704125689177957,0.14007163176365228
CISD2,-0.230497864029384,0.056466672405818485,0.14001519433088114
PRDX2,0.0004864347486011,-0.19019239123939613,-0.13992732891944012
RAP1A,-0.289329141075621,0.04737386346286954,0.13939962147473364
RTN2,0.0556553318781299,-0.18161254480069644,-0.13929699146807584
RRAD,2.85088593111301,0.2213686166513238,-0.1390918854829879
CPQ,-0.487772404383617,0.018329849957323674,0.13895009847421397
PPA2,-0.401624426861977,0.030468569923591815,0.13867540876254075
LDB3,-0.250808416975802,-0.22502949631221725,-0.13855434486243856
UAP1,0.758770051036471,0.19745186794576242,0.13845278441055026
USO1,0.175363001056948,-0.16350727397858478,-0.1384408817041547
SNRPD2,1.09252699708973,-0.031135274428802262,-0.13822674299042975
CASQ2,-0.580074179988315,0.003961243484464916,0.13788162727492814
OGT,-0.561297184848326,-0.268771599592732,-0.13755686879493303
RAP2C,-0.08322719348095,0.07503831517528603,0.1373660119613763
ESYT1,0.565246352705189,0.16835246092343503,0.13723898792589445
BRI3BP,-0.0967768256439049,0.0728134058200034,0.13709352377560888
ANXA5,0.28818117306996,0.12818122919492936,0.136991195856092
PRMT5,0.0101802808606536,-0.18578256848542551,-0.13691433156527183
SERPINH1,0.201195827322685,0.1155680880875174,0.1369121241929344
FAM210A,-0.739525305887028,-0.020049808213816078,0.13684653167373056
ABCF3,0.398472907174006,-0.12955280939450553,-0.1366352237144308
RAB2A,-0.0724377261057281,-0.19735888112753486,-0.13658588222975854
DHRS7B,-0.343659990549851,-0.23622096643201118,-0.13636645710088635
DRG1,0.19831462108408,0.11447457304680775,0.13623377378447002
MRPS2,-0.126705603408697,0.06750406723565305,0.13609674353844786
CLPX,-0.275940945623349,0.045925285867067345,0.13602188477643648
SEC22B,0.373588087116488,0.13925565323697242,0.1357589930464256
IDH1,-0.985277945507386,-0.32768291407953143,-0.13537508476640092
TSN,-0.259581464366624,0.04755157898610918,0.13529087423263472
FAHD1,-0.626543973160684,-0.0055853050735485965,0.13503109871521252
AGO2,0.466744311973309,-0.11806208659923811,-0.1349820031036974
MRPL9,0.146488772657379,0.10567538887867478,0.13490238522727788
FXR1,-0.345200878078493,0.03470535716138201,0.13478189919380687
IDH3A,-0.35768062459093,0.03260344315546604,0.13447824221716156
UBE2O,0.168471987503827,0.1082131674746023,0.1342725136963221
L2HGDH,-0.3812166947883,0.028997780126502448,0.13426398650818236
EPN1,0.752373403701278,-0.07594818966138206,-0.1340255544723547
PRKAG1,0.219159628407256,-0.15276002120552334,-0.13400446168018407
GOLGA4,0.0711566503374108,-0.1732846526728835,-0.1332027468630379
RPLP1,0.891143394477253,0.21123129917258154,0.13315800647028248
CISD3,-0.105103288875736,-0.19861241196150914,-0.13313250032253982
FUBP1,0.934460559960442,-0.048806661041211896,-0.13312169889759695
EIF3M,-0.068894840991909,-0.1933336691257317,-0.13307117883912584
XPO7,-0.695399914444708,-0.0175472208518741,0.1329909133420397
UQCC2,0.524583887018026,-0.107715496624877,-0.13296975087333907
MRPS11,0.25196057243548,0.11863663291040893,0.13266577206281155
ACTN2,0.297333884345048,-0.14008927283322237,-0.1325981572697891
NDUFAB1,-0.103583329193936,0.06710750673690313,0.13236840125246527
STRAP,0.157539247290397,-0.1599578948892244,-0.13232320601784436
NDUFA10,-0.146241740505555,0.06062634340607431,0.13203406052914615
STOML2,0.174474343837751,0.10680464478380713,0.13199908726257756
ALKBH7,0.239916354503812,0.11606140719779567,0.13182604630895992
SND1,0.265309182417186,-0.14386202376262602,-0.13175633968254186
TRA2B,0.846454816965153,0.20330190678444282,0.13166797152896006
RPS12,0.392373580379522,0.13786295787227587,0.13165942016022636
ABHD5,-0.39686294937853,-0.2391679289222033,-0.13164719058583985
EIF4G2,-0.143636375672611,-0.2023115057438467,-0.13127920615189115
ACBD3,0.627773599643205,0.17130752854859566,0.13118425224974806
COA7,-0.604786865840109,-0.006393382178309537,0.13108795222928832
MRPL19,-0.0192131631084862,0.07771425676779486,0.13081791362851408
SCRN3,-0.882551385217288,-0.30830976897394535,-0.130804224222474
USP5,0.0110211436463006,-0.17933895787475507,-0.13059188426616666
CTBP1,0.203607206337145,-0.15136504727070488,-0.1303684764971091
FMO2,0.517959738089763,0.1545611720514426,0.13026141814970743
PAICS,-0.177696891709213,-0.20600969444788575,-0.13006947767008303
DAD1,0.109030214711634,-0.1642263226811984,-0.12960177157736458
ACTN1,2.05516164986749,0.37514008891444206,0.12933870911767859
VAPB,0.223515840822002,-0.14742580471394007,-0.12929794941224076
COX15,-0.488226668972182,0.00850914670911962,0.12919485204347986
SNRNP70,0.689680810658246,0.17793260675065703,0.1288888706284151
