gene,log2FC_GSE57338,p_GSE57338,log2FC_GSE193997,padj_GSE193997,same_direction
NDE1,0.06981813020530048,0.01051396665187801,0.413223300801681,0.00382591746464096,True
FNTA,-0.09708734656252105,1.4472880588499718e-05,-0.268986456636036,0.0417283686835769,True
RBM7,-0.008477866440594894,0.7953761779661291,0.432251844566163,0.0182769375108558,False
MUSTN1,-0.37950760089012103,1.4029382857182403e-06,1.16107066287487,6.19308267926375e-05,False
ZKSCAN8,0.10444134263800287,5.9375551720382934e-08,-1.04390023361265,4.25487836254459e-08,False
DIAPH1,-0.2128853442235794,6.6968928874129865e-06,0.734671087045514,1.22716900637743e-06,False
CLOCK,0.0027996428620387093,0.9174826572550118,-0.739030457521556,0.000300325484246614,False
ERP44,-0.050697501999295014,0.03638496349104655,-0.684525273866623,2.96140787821732e-06,True
RPL34,0.001491132875582224,0.9502918597730415,0.586902874471253,2.35229959920429e-06,True
BAIAP2,-0.17564163209870376,3.384687547816001e-06,1.11031461728949,4.6836440904131e-08,False
SNAI1,-0.07360240145924735,0.07763312833214976,3.08241340634639,1.49148425273814e-11,False
NACC1,-0.4038951632642078,4.680702231095339e-28,0.598237056499865,0.000149157757794987,False
BMP2,0.03942001251354199,0.3335799947565488,1.1141508916906,0.0203580971756953,True
PWP1,-0.05245211724833787,0.05179268485446819,0.709329736690724,0.000104680621011107,False
SC5D,-0.08673589410713589,0.005880011721703256,-0.832482437188062,9.92050728535923e-06,True
HSPA1A,0.029147656238327713,0.5413423413544521,6.25473877934256,2.24416050486771e-10,True
MICAL2,0.1501396036675393,0.0002585850919610429,1.57090858710166,6.95500150580426e-28,True
EFCAB2,0.11992121906169029,0.05495662585339614,-1.3703624837027,1.54370727855423e-27,False
KLHL29,-0.017547116434944776,0.38899456936216303,1.63453484957951,0.00552383278563417,False
RANBP6,-0.3067731402589722,2.2155966739207777e-15,-0.609975068993551,0.000750337306751178,True
CCDC28A,0.26984728564278004,7.464753787444861e-14,-0.782329406820194,0.00491103331631723,False
PSMB5,-0.1314147183139749,5.113442461414586e-06,0.581877180890671,2.3061349512158e-05,False
BHLHE22,-0.002651521039963356,0.8842923488326285,1.86490171735799,0.000959881161055641,False
KLHL38,0.4191378382834836,0.0005005144296121474,-1.42535580047152,2.85238205468118e-06,False
UQCRQ,0.08188977096647676,0.0023078435487673943,0.646086279829714,7.04922853007346e-10,True
CNKSR1,-0.03922880458860867,0.10035814059321553,3.21178276387918,1.18860840562701e-35,False
NCOR1,-0.011303432279493819,0.43083375367736165,-0.351214634150914,0.00138033906681286,True
CHTOP,0.0651731135685445,0.0005369715316797877,0.467775879926911,0.000581425645333592,True
MRPS7,0.014956783370223548,0.5630346652894576,0.419535775470442,0.00448594048624596,True
SLC25A12,0.04018893463497086,0.3720196807341638,-0.282076841284008,0.0230966141160801,False
TPR,0.2448922352377867,3.1503167473822114e-32,-0.395984533494102,0.000210510196764899,False
MED21,0.06374397575913981,0.00885397923382031,-0.541449979650364,0.00571319275130084,False
KCNG2,-0.11749937856289439,5.005836334634827e-06,-0.352445349366165,0.038326263714534,True
TNFRSF19,-0.10784258059762397,0.05823724724401382,-3.27668834274999,1.26223537541837e-08,True
TRAK2,0.18720437217576347,8.338720419700631e-08,-0.3498124125385,0.000772068962504895,False
RFX2,0.13583464381040233,0.0017143900020738698,0.976182972061655,0.00652321527557663,True
KLHDC1,0.2602526335828763,1.6534920132226307e-12,-1.29939050846693,1.43618921330223e-10,False
PPARGC1B,0.028247127377367676,0.532314118140159,-0.678436078240831,0.00483070139187436,False
IQGAP1,-0.09285244799256276,0.007261495160444845,0.749021693541781,1.15921377540334e-11,False
POLL,0.08559048085555876,8.896859204083298e-05,-0.767323646394699,0.00203211231300279,False
PRPF19,-0.1183147847755901,2.6638511676942947e-06,-0.535917371023832,1.65127943193957e-06,True
PLEKHA6,0.29760637803090706,1.6138756046818213e-12,-1.60281615432109,5.27995071470541e-13,False
CEP112,0.027304896522433175,0.20121319253358635,-1.23183442683381,0.00595367365227731,False
RB1,-0.007312533424851608,0.696371916759962,-0.480998146130392,0.00736666105251943,True
LY96,-0.447303340110917,2.181992663396913e-06,-0.911769459377793,0.0425330887298451,True
RASL11B,0.7946575153208295,1.6958634232721163e-22,4.52185555893838,4.24547311458936e-29,True
FNDC4,-0.25736260553726353,3.6283094882730184e-09,0.90559749280906,0.00646529634616841,False
EGR3,0.056582512554129494,0.3535389202352723,4.24259915353871,1.46493062533175e-12,True
HTRA3,0.17427048398566836,0.0002876574404567553,-2.76241269254322,1.86052630353507e-07,False
SHROOM2,-0.02875916640403764,0.13899898269406838,0.742218001938006,0.00428292289097314,False
CAPG,-0.0972505067154783,0.01107169066740522,1.71078472988417,1.25210946145291e-13,False
BANK1,-0.04778021861137427,0.10086212263512953,-2.7261820760356,0.000160973130070558,True
SETD1B,-0.10432432458553453,2.5807361923328428e-08,0.461316200707469,0.00957306753175973,False
LITAF,-0.11764810668411307,0.008887130861257368,1.36348687401374,3.26839937218902e-14,False
STAT5B,-0.0132454555120054,0.5610031067744619,-0.543129157340085,1.30185990614916e-05,True
SORBS3,-0.08819118368270207,0.0020634408092156708,0.527260288047055,0.000100212240894991,False
COPS6,-0.06262449184247387,0.0006957085690677947,0.627614688519705,4.01247683972034e-07,False
COG6,0.27564819676159047,1.8876106220152276e-18,-0.652419392453123,6.7311370240937e-06,False
DYNC1I2,0.07033589640898086,0.0006522151740679412,-0.283737014588948,0.021987976081241,False
FUCA2,-0.21754362869499833,7.852834489805741e-14,-0.551031641611265,4.26570616270291e-05,True
PFKFB4,0.02330261866105854,0.2907487759051692,0.616172993446236,0.0351092731429481,True
EDF1,0.04726528108649042,0.024911433033347374,1.14585863761354,3.49897396167651e-19,True
SIVA1,0.00349271807290652,0.8885158866160814,-0.493933155703159,0.0343241640113485,False
SLC35C1,-0.3456827176981552,2.577185786004822e-21,0.614362481879302,0.0178255810111515,False
RAD51D,0.08923911017285668,2.3666100696665e-05,-1.01383542810496,9.92692705029515e-05,False
RCOR2,-0.013418104645480433,0.6360964713016176,-1.88398703191381,9.63726564511287e-07,True
HSPBP1,-0.06937213940395459,0.002195100499190719,0.521509104635293,0.00820168002898526,False
ADGRG2,-0.14120508966890988,0.00038388920788845254,2.57330668749144,7.38289898170684e-11,False
CDKL5,-0.05337330182610511,0.13322702168897843,-0.581652396463647,0.0372693284853396,True
ADGRL2,-0.054294246064015894,0.030409394597380204,-0.532105602870724,6.54627673212209e-06,True
PLIN2,-0.8313748450105924,8.80803950075148e-25,1.69743384422936,1.30142540627449e-25,False
METTL4,0.0771955457819038,0.0032761572944473164,-0.890265458233807,0.00538519957814103,False
TRIL,0.5401467628014291,2.3061301148924187e-28,-1.17221746380588,0.000242701701352991,False
AGO3,0.02228584722927085,0.22414882170597156,-0.38451988197523,0.0221445239802748,False
TIMP4,-0.7501533746837001,5.8092021476638546e-24,0.654528631911585,0.00613299665074347,False
UBXN1,-0.0420883344911509,0.0327285523990559,0.331066158914804,0.0106481850484843,False
UBC,0.012987637958623566,0.337836773168293,-0.3613467537763,0.0443743366831898,False
IL34,0.3201998603066629,1.0230765122087874e-18,1.66485525028544,7.21297184058153e-09,True
KBTBD2,-0.024697851151295858,0.28761837373324506,0.390333773789906,0.00597797324859577,False
GFER,-0.07576293121402422,0.0035845164697786767,0.776574138151039,0.000162466818290093,False
SREBF1,-0.31808233805064035,1.55134001910386e-13,0.941422376817221,9.61918884338269e-12,False
FLNB,0.03457521964610333,0.3140505198866516,1.14367138319062,8.76241778579128e-10,True
SNRK,0.13341176379444875,2.8297686548950334e-09,-0.48817968761002,0.0108861490760059,False
LARS2,0.08216873464294672,0.0039611395193841215,-0.737221640889192,8.08859412776005e-09,False
SIRT4,-0.03759222582444366,0.15360727850282244,-0.531453659336857,0.0168337599123635,True
MANBAL,-0.05156821243826837,0.05783476824588473,1.02238595303109,5.50636233024658e-06,False
SLC33A1,-0.03916044385157047,0.15602016307152547,-0.606800647015568,0.00283954387098524,True
TMSB10,-0.26608109930146995,1.4251916873436715e-10,1.58124475735433,4.66418571156956e-15,False
APOE,0.008655101533607379,0.8367072593178728,0.500630613892478,2.91241988465949e-05,True
SORBS1,0.08589302391650122,0.0028953723803912135,0.331427839459268,0.00101040170566907,True
GSTO1,-0.03846329113887492,0.32777670501472406,0.681368472504421,3.29728222285265e-07,False
CCNC,-0.07855701730329834,0.01069864046389914,-0.548590404750635,0.020832676466278,True
CRISPLD2,-0.6199462167946166,1.7675696779215165e-24,-0.721713015314339,0.000141443830937049,True
BCKDHA,0.2163042059427962,7.980683079719087e-06,0.378239388228065,0.00205294768919898,True
STMN2,0.02218161871427382,0.45665077502956575,-1.64933928056985,3.56015905320755e-05,False
ATAD3A,-0.2303754852908355,1.2560888593581251e-18,0.926670942362073,8.99394223531629e-15,False
SLCO3A1,-0.18087632455961256,5.9157719474217066e-12,0.345812587627196,0.00730842215114485,False
RPLP2,-0.14450160222640385,4.95976617985275e-05,0.605188386346094,8.08977940732165e-07,False
PTDSS1,-0.3580378752392406,2.72421198977745e-12,-0.374173190928725,0.0140807141842846,True
NAAA,0.34435811649925263,5.210766901282273e-19,-0.499052323483511,0.0219239296190734,False
SDK2,-0.05306598481563718,0.1157927853552898,1.04110251976989,0.029292477928006,False
PI4K2A,-0.13311471153157228,0.00012043948780745206,0.969640336669533,8.30029492690697e-13,False
TMEM64,0.02120516394179983,0.20077379385987026,-0.778806183214235,1.37802798820912e-07,False
TTC32,-0.05023345788143896,0.014901461088105196,-0.536955221181609,0.0352558407254305,True
LIMA1,0.3305490245486462,4.386099215499196e-17,0.878721987287591,3.6778423467731e-08,True
POSTN,0.8209511912814476,4.088599661349204e-09,0.499953088986971,0.000761015086833919,True
ACSS2,-0.03557812806144156,0.2569304094163619,-0.462974899645045,0.00932551551064696,True
PTPN7,0.022251516804253857,0.37017283983776733,1.45689334692352,0.00135055507239539,True
ZMYND19,-0.2114297330419168,1.8690904935524232e-14,0.754628425853505,7.05754267838245e-05,False
KCTD3,-0.03825759301653342,0.11828984251749733,0.398614593589068,0.0253423518646384,False
CYB5D2,0.06422624553140643,0.05651259041743166,-1.25286491791163,4.93705122623257e-08,False
CUX2,-0.06293904611984846,0.0011686881317358798,-0.655529050063458,0.000716493272438785,True
HS6ST1,-0.3593961908647394,3.3304070592821853e-25,1.04607790101884,5.64278297203793e-11,False
ARHGEF9,0.330925838248298,2.0025465040855574e-17,-1.58788317578678,3.54751306285859e-18,False
PLAU,-0.13321869743610826,0.010211835003006068,0.897608342312722,0.00653508755693218,False
ATP11A,-0.10700747675718603,0.0005709637039966819,-0.481083562427378,0.00019450666342064,True
FTH1,-0.08690487620513565,1.991988411241513e-06,0.356406122559696,0.000654019952494845,False
DYRK3,-0.16558777715196094,4.818809620792447e-07,3.37130666618927,0.000226808714734295,False
CXXC4,0.11593906310493463,0.00458519990206599,-1.26784885668178,0.00102074571984791,False
SLC35F6,-0.19102667324347777,1.1095756772628731e-15,1.12904205679119,1.55711818116586e-14,False
SLC16A2,0.26227575956650906,8.858866456124665e-10,-0.949857483726519,1.08698047225261e-05,False
DNM1L,-0.008639444230849946,0.6551053528013288,-0.644897008441426,1.52120041637431e-06,True
RTN4RL2,-0.07555944688438831,0.0002882501930065158,3.07436959017015,1.17689493054519e-25,False
ARPC4,-0.2723114979559238,8.383883011639416e-18,0.694780783529064,6.28988165286542e-06,False
BRPF3,-0.2778528948166752,1.3018925572054577e-24,0.55679808998729,0.00110502650663746,False
SPHK1,-0.3424005360672977,1.361580076697855e-09,4.36345335628994,2.8601521379108e-19,False
DDR1,-0.09172950283279313,0.017349874689688724,1.18093821209001,2.78462464833284e-14,False
ASRGL1,-0.30487144576221326,5.133933524408363e-16,-0.291743061544517,0.0456368720419131,True
TLR1,-0.021612106355724414,0.6168335281620715,1.55551003704036,0.00399398599852412,False
BASP1,0.024032669161848652,0.5216614663439187,1.62479290915595,1.42241154440689e-05,True
ID2,0.02379851435908975,0.5173375294525456,1.04169343958694,2.0360919437313e-05,True
APOOL,-0.053656751710326134,0.09579872339260406,-0.509809471614737,0.000191158919702334,True
PNN,0.11176735484184963,1.1385338053058067e-09,0.302944673084213,0.0378596581270973,True
TATDN2,-0.09328091906322644,7.272740102484829e-06,0.805897382668763,3.87861098856569e-09,False
FITM2,0.06682214316542101,0.20880914703873005,-0.786426130868825,2.00696426587842e-07,False
MOB3A,-0.21467331614489904,4.363331707655225e-15,1.53373678189299,6.30781595768474e-05,False
SCAF8,0.12226349773944811,3.81523856667199e-11,0.746929007262291,3.34564492987068e-08,True
SH3TC1,-0.006392619411432321,0.8185144505586163,0.807426049023489,2.44047619468023e-06,False
ITM2A,0.17562500264082814,4.1093620381254826e-05,-0.728713520973118,0.000981146867036212,False
RBM34,-0.11358745862861408,9.630325131829967e-06,0.772844781974291,0.00300874552457383,False
DOK3,-0.15772795604644418,1.1528545979266403e-05,1.35460883548265,0.000199230508541813,False
PHF24,-0.012258398231888012,0.5752190402627341,-0.581575508159817,0.0135642803956123,True
POLR2L,-0.06269774087774138,0.027875684708202217,1.38252848001509,3.32112510962891e-18,False
USP31,-0.57403232933782,1.637428139366607e-36,0.722601443443247,1.27288997735468e-05,False
NOL12,0.009317234335784796,0.6498474662798499,1.08785674610615,1.02498611885184e-05,True
POLR2A,0.11604795879257956,3.7548620433536023e-06,0.344187091461384,0.0212757535258151,True
PTPN9,-0.0027835575054009354,0.9094304407384641,0.670400425328297,4.15172869565758e-05,False
AMIGO1,0.07709778587159377,0.02778942635885919,-0.518234058213905,0.00360002368714092,False
MDM2,-0.1518831438156365,2.1629153071310417e-09,0.354204663984131,0.0107205170580311,False
TSPYL5,-0.06810343497407789,0.028509246924196176,-1.01416737247244,0.00753566707672384,True
CCT7,-0.158543635872757,1.6151400037186148e-12,0.677674799092511,1.80213747687673e-07,False
PLXNB1,-0.39540116274040304,1.1169428174106476e-30,-1.18550743463342,2.23840954204964e-08,True
TMEM140,0.2141718199061149,0.0012415493093713818,-1.04767044772934,9.3284825314046e-06,False
DHX37,-0.30770367421618516,4.625383769531793e-15,0.625020501311345,0.000482478020729788,False
TOM1L1,0.07331784887254855,0.0016783652065000378,-1.19611704196922,2.53259207158166e-08,False
CEP170B,-0.1721029553089899,5.850633607397638e-10,1.75791195319971,9.87294601155145e-15,False
YIF1B,-0.17551877392780035,1.43111011314292e-11,0.463133811539337,0.00672313894127067,False
CARNMT1,0.07585796031401681,0.01257864556107429,-0.570373277896936,3.59845258734673e-05,False
RPS19BP1,-0.24393376834259684,2.2254992488637476e-22,0.800865005476785,0.00460727870574906,False
LMNB1,-0.07804278587940328,0.007418131375213293,0.877167018671083,0.000312960325624097,False
FGD6,0.16900893274916928,2.4687987483350972e-05,0.571981922693189,0.0117925431952127,True
CTSL,-0.08743257801532955,0.00422276774674801,0.613936497761092,5.50926938959155e-09,False
MAP2K5,0.18855655692900442,1.128976258183543e-07,-0.534728892150189,0.00848166558977577,False
ACVRL1,-0.4394437203821875,2.19138064300322e-35,0.463713530490657,0.00123996683901299,False
SPHK2,-0.12670125934114296,1.210249744944754e-07,0.579676077493682,0.00472511621402444,False
MFSD6,-0.19545922557868067,3.2550387961820507e-09,-0.546174562159673,0.000401051547937018,True
CCL11,-0.4457257357590567,1.9175594933815646e-12,2.07435642325034,5.401497408088e-05,False
ALOX5,-0.7037707669790212,1.6721247296132646e-26,-0.637487710531504,0.000659857227800197,True
AGAP1,0.024357844340727297,0.2902830959173236,-0.797458034866876,7.86327757898315e-09,False
SYK,-0.06863172967451803,0.12172095009385081,2.3840058597326,3.09059826374854e-44,False
MRPL47,-0.029155376954220102,0.31495488121447673,-0.489092003487013,0.0112765687707838,True
SPOCK2,0.03816152165607356,0.3182289976823852,1.0130227213782,0.00102328196931314,True
MRPS5,-0.041913627674560416,0.10019765422346996,0.326598373429195,0.0317625153419497,False
VDAC3,0.23705685697411916,1.855492033482771e-13,-0.388355774256195,0.000599699069511162,False
CCDC88A,0.11543815907647836,2.6336571981172204e-05,-0.683787297762316,0.0026342750919662,False
RXRB,0.1600186379778581,4.4656160168634865e-14,0.459198649184144,0.00125510904694425,True
IGFBP5,0.39834449607681144,2.171982763619289e-14,-1.53935217768476,9.80103608854206e-24,False
VEGFA,0.18376619510028291,6.256738304141372e-07,-0.581756343540728,2.7450135747643e-07,False
UPP1,-0.04998015323990579,0.1592372533309697,1.34778578030408,2.17774371112286e-09,False
PYURF,-0.04858386543573445,0.0899552966139168,-0.691239786860042,2.0028380406936e-06,True
ASB2,0.044913675489158145,0.5516124236455439,-2.01518035362796,5.01401185041213e-31,False
GALK1,-0.32716097512121944,4.298312111221772e-30,0.888367047158124,0.00131338428296324,False
GPR22,0.24718077849019604,0.0017033096321236686,-2.5818947972577,1.28075406325358e-05,False
SLC25A15,-0.13038394476075865,0.0005003138247591006,-0.56093091787197,0.00675152119500742,True
AK3,-0.051736290271851004,0.08698954370574016,-0.926892358925321,2.85680151063775e-13,True
KCNJ11,-0.3955807394204056,2.8971793772324805e-25,-0.98953048198313,2.05323274134951e-06,True
SLC16A10,-0.06211184683258608,0.19661886466837072,-1.74862303605648,3.77898715119655e-14,True
CELSR3,-0.029241579395438144,0.117118708485134,-0.875754134575076,0.0246881593209334,True
MFSD14A,-0.0605237469034563,0.01140116376516783,0.445026037203303,0.00878920548392655,False
LRSAM1,-0.14497698223791122,1.2620305564968016e-06,-0.517845982989015,0.0260883000671803,True
SPPL2A,-0.3046869926800433,3.613550250533291e-20,-0.536457494640066,1.73110852747174e-06,True
CHP2,-0.03832696216633469,0.042777040178960446,-2.92103941765355,0.000542569628248564,True
HDC,0.018208867180832478,0.47166648987658094,1.94635573066855,8.23965575230114e-10,True
CERS4,-0.009901028893236408,0.7202805003130973,-0.335565697322368,0.019776272520418,True
NCAPD2,0.0023198181458541356,0.925901708812716,-1.08088112250901,1.86029959781796e-07,False
TOR2A,-0.15558122322598855,1.240871958419959e-10,0.900303791179515,4.10101107487002e-05,False
MARK2,-0.11928608275108044,2.173046763410186e-06,0.461626587212111,0.000202755546108214,False
SMPDL3A,-0.3468650692887172,5.764783925523541e-11,-0.38018955126838,0.00272768383114796,True
ACOT13,-0.035073529006314885,0.3129983916677037,-0.38547693347729,0.000404417706435292,True
SMIM20,0.06907983194873779,0.010819510709207203,-0.613482212456689,1.82083180411031e-05,False
NDUFB7,0.019218605274260447,0.5241121217753836,0.455989938575022,2.02694651068274e-05,True
UNKL,0.035274683627491754,0.08051728799084792,0.816333625846559,0.000783311734834728,True
ACADVL,-0.16522197969533003,4.5293207372193213e-07,0.361452542155437,0.000917157710594473,False
RPL13,-0.15321376506322704,0.00013726025671141934,0.99114415212349,9.77172407018308e-18,False
DDRGK1,-0.07052371830205217,0.0021421869465621827,0.664992435642744,0.000143407832939035,False
SPR,0.06079078400814186,0.1487968811870711,0.60464446810351,5.09211053731433e-06,True
LRP2BP,0.2087326556296114,2.5204261697148558e-05,-2.12127237851598,0.0010085920441444,False
CEP104,0.042427921738492635,0.04073530723446538,-0.280374185825286,0.031585260649553,False
UBE2R2,-0.05178830328290118,0.0019511813300770431,-0.235356908667105,0.0458190380574584,True
PARD6A,-0.16248245269416728,1.0553258812477496e-06,-1.2733243617496,0.000922741660532341,True
ELMOD3,0.056947793786473966,0.016908929934496914,-0.63651335700544,0.00180937314932425,False
RPAP3,-0.0056422649178715645,0.8188760321878601,-0.46040387195434,0.0258751576034479,True
GRWD1,-0.27136621086104196,8.826885447340719e-19,2.06270946277016,2.71656432839671e-20,False
SBF1,-0.25530228607095395,1.115578985322487e-21,0.384623463698582,0.00543809399625207,False
BET1,0.08208079035481042,0.0027476017325874535,-0.729693025731254,9.17060808659483e-05,False
DNAJC28,0.07873080196630955,0.047513256882664515,-1.54661958317645,1.19503632537769e-23,False
SDAD1,-0.059182834078680635,0.043380014939711393,1.23790308623689,6.27965451270835e-14,False
SRPK2,-0.14724764843710592,0.00024721425116098854,0.620822092455364,0.000101273881956464,False
HMGCS1,0.02881699310102981,0.39082633530465677,-0.356211252646125,0.0165272818411819,False
PRKCG,-0.020340750816799424,0.3520759119298329,-0.498885522003118,0.0364766647629736,True
PPIE,0.1311424983420153,4.786137966844819e-08,0.973960848181381,1.88376798821689e-05,True
GSTA3,-0.05859832463600867,0.0006259232085291973,-1.10663484199283,0.00225024056495094,True
SMG1,-0.06676995428045096,0.030660332673766985,0.741152990886157,1.01488933360947e-05,False
OTUB1,-0.09176951860717786,4.081893981023103e-08,0.290709092166039,0.0480902742668309,False
MAPK6,-0.05511954467181823,0.21010433336722703,0.676852036242664,3.1033391468722e-07,False
MLLT10,0.18660916464909505,1.2295527825414347e-16,-0.374721919953442,0.0247518602422895,False
ELL2,-0.5255798599798931,3.552630838118297e-17,2.026256365634,1.19743163347655e-16,False
KLF5,-0.16875572457917976,0.00812400792772674,3.67991041036424,2.55502790552324e-06,False
PPP1R3B,-0.015175372448155144,0.7317020907892824,-0.655129595075157,0.00135044345662682,True
SHQ1,-0.1738747151661677,2.7278762604296213e-09,0.905131349458112,0.0125479159761155,False
CENPQ,-0.022711260837113834,0.42761565246973876,-0.811684941190797,0.00950316028399928,True
CNN3,0.036959154977690645,0.2823120069780882,0.656612624355947,1.54255182195964e-05,True
FGF14,0.7253507711994853,3.904695835398649e-32,-1.17779454012862,0.045410269076757,False
MTIF2,-0.013079161581920573,0.6951130218545228,-1.00647452963075,1.15369168848628e-08,True
UBB,0.13977790190844175,5.273290169836911e-10,1.12976916088634,8.98108987644546e-14,True
PMEPA1,-0.02702160281663346,0.6467237076458323,1.33398895403215,1.26641604726679e-14,False
KRT18,-0.032069748158233935,0.3773407275283676,2.01290909306628,0.000114839057716852,False
ATF4,-0.44450975904154255,1.6205764066609798e-27,2.31454075820784,9.1462611261317e-28,False
ROCK2,-0.020224229887505274,0.4514000139411136,0.655376252439128,5.12851050593525e-05,False
GAK,-0.12019776307627161,2.5412975302553025e-08,0.523623445954982,0.000136756176539843,False
MAPK1IP1L,-0.09432997803622456,3.489975923957719e-05,0.951720663483979,3.41770257577366e-10,False
AHNAK,0.03132302490752714,0.19284008647257384,1.57514275471939,1.58953411168416e-19,True
HNRNPD,0.01743454478302553,0.42350596254013445,0.321561790600749,0.0214814212540527,True
TMEM179,-0.006442936516575237,0.7995280462257081,-1.13079416469567,0.0211701432406232,True
OPA1,0.1770410173644894,3.4150859767671725e-11,-0.70047519157845,2.2587952859137e-12,False
PLN,0.08963767184230775,0.013133709384241295,-0.906224931345076,1.26800816669067e-11,False
RAE1,-0.07733937959504811,0.002233147691811483,0.782813026565573,1.45556572161262e-06,False
NUP98,-0.03688787535771887,0.04743963867956593,0.388856205557503,0.0200947146090311,False
NADK,-0.1995773304850026,5.375424090528148e-14,0.993470174788537,1.73268502208591e-11,False
MAFB,-0.35760898045368084,5.281016385245763e-10,0.540829545373602,0.00757411908133479,False
RIPK2,-0.2904528468501164,3.410856518488664e-14,0.784042837964897,0.00452527640845043,False
CHSY1,-0.10975208441271977,0.0004536637349780428,0.801698115201256,0.0060522201753027,False
KMT5C,-0.004753019320829388,0.8158592858613569,-1.03684294587512,1.51755518780393e-07,True
ARAF,-0.21949546495077232,5.567366550746406e-25,-0.512983361438922,7.40597209350314e-05,True
GNPAT,-0.06528790160626485,0.012377133560969053,-0.385824685624065,0.000225165480514257,True
IL33,0.39699463226919285,1.2240641078302735e-09,3.97469948282155,3.24151332200031e-69,True
ANP32B,0.09491654723226084,0.00013864915118376973,0.834878348119892,6.37875247076281e-08,True
MRPL1,0.1366819666024428,3.759328962142967e-06,-0.879049392664392,5.11027302108343e-10,False
ARPC5,-0.08724292617617913,0.0003190514629625249,0.709468236852289,4.6162120974221e-07,False
EHD1,-0.2039782837915416,1.1223152396806396e-17,0.502030747630644,0.000233781335347309,False
SWI5,0.13888251782377914,6.455866193328454e-08,0.267239896558754,0.0344440346595582,True
SEC24B,0.061726788574484104,1.040876983383259e-06,0.805427536901224,2.74725252121437e-06,True
RAD21,0.02218296472345571,0.3788445113852367,-0.358470633762271,0.00175994127969064,False
RDH12,-0.03721815730304945,0.06403397019527843,2.46569394785404,0.00232142359992063,False
TPD52,0.010464048298230999,0.6685649666334292,1.3736377513557,1.06068890610641e-16,True
ASCC2,-0.12424529701657505,0.0015931920392555855,0.652468588011688,6.44932496054501e-05,False
MRPS26,-0.0003259236758061945,0.987613297331212,0.608668158332554,0.000177431262717317,False
CCDC71,0.009837283041209233,0.6680783831511672,0.428971585041848,0.017348643112713,True
CYTH2,0.024397607508474195,0.34149502618015143,0.402631233184052,0.0230557947061942,True
SEPHS2,-0.18837853296892604,1.508757146051762e-18,0.747970503164549,7.2977713125346e-06,False
BAHD1,-0.10111753700710313,1.7441040045319126e-05,0.732161661213643,1.67651010608076e-05,False
CHRM2,0.08036230991741533,0.22640522835523044,-0.75252317993337,4.53702516794704e-05,False
DEDD2,-0.11676098355080633,4.898415782646174e-09,0.621724065194726,0.00135792739619915,False
DDIT3,0.19304736281979018,1.7712086230339988e-06,0.647653422249591,0.00340533564778486,True
TSR3,-0.14000340738114847,6.592097738433614e-07,0.949435535905018,0.00172284415849548,False
ARSA,0.07734512572727592,0.006654487179308948,0.407389770552235,0.022305298256977,True
PVR,-0.5861826594067798,2.967146177283837e-22,0.939567224201296,2.12400341304307e-06,False
RAB3D,-0.1505769235842056,1.2046744146067731e-08,-0.515875760541739,0.0371700462307572,True
MTFR1,-0.4164283635426216,7.015692761190998e-24,-0.414810820324702,0.00326440144405796,True
SSH3,0.04755705851744718,0.05818525344253811,0.74928770855231,0.00105038436853566,True
BIK,-0.009590371443668921,0.6346423863266992,-1.06310481224805,0.00523792771970071,True
DACH1,0.0481962696065974,0.20094025227906662,-1.22015666442801,4.43654694282998e-10,False
CCR2,-0.17567520122881364,0.0012642536235293249,1.64407264087793,3.92262539965752e-06,False
RUSC2,-0.1724624534127619,2.6042906215364907e-06,2.20765876164582,1.18580027551327e-32,False
CXCL10,0.7378097926425307,1.148022374078811e-07,1.90382397140255,0.00165567205044046,True
CGREF1,-0.006402636053672417,0.7168464736466492,3.36569776320524,6.91701338714765e-10,False
TMX4,-0.30010704104847896,1.9854323116153615e-15,-0.490190037089108,0.000158537072468307,True
DMWD,-0.10386255496448094,0.00010025066687629748,0.410823877187187,0.00305900644195916,False
TNS2,-0.2365293289888255,5.907394990179039e-11,0.285089699922149,0.0153604334435433,False
EXOC6,0.05703671173832614,0.07188935692772438,-0.838218041527706,3.30599711414358e-08,False
TNFSF9,-0.04917142223097404,0.033627806571235826,1.80675673372125,0.0323522019717628,False
PHLDB2,0.44953343177392746,1.2352957432765224e-20,0.515224151293661,0.00582669915827521,True
TPP1,-0.04644362313704775,0.08336271141218951,-0.440846378734999,0.000609937777212223,True
DOCK11,-0.07151376978443835,0.2455267973025028,-0.648849359388877,0.0121697807133027,True
UBQLN2,0.0661991986554078,0.01067168911247526,-0.482827129111717,0.00301171699893682,False
TSC22D3,0.009935548603730027,0.8591280277057375,-0.624801856967956,0.00321529263971134,False
GIPC2,-0.03976561176491433,0.2501087227216844,1.03813435912287,0.00357037170362764,False
WDR41,-0.0076108029905697094,0.7315753179799941,-0.406242043442358,0.0201576991960611,True
F2RL1,-0.09278374769312858,0.07350091079945649,1.31401964693934,0.0136019895131508,False
ABCA12,-0.002955896078680631,0.796014784231963,-3.48170942334606,9.36745644455936e-16,True
MIF,-0.07063602755441956,0.05084209229629649,0.657177041229107,1.33919901231925e-06,False
DLK2,-0.0201870954347374,0.4183002344458294,4.56817451219453,0.000372128252038302,False
EVC,0.29686620923691454,3.739720359993975e-18,-1.17153565153991,0.00158926134470747,False
BRD4,-0.22026371690756896,2.9346330865766064e-20,0.872746700038733,1.5909629489858e-08,False
