gene,rna_log2fc,prot_log2fc,residual,studentized_residual,mean_sham,mean_ir
XIRP2,2.23172496940301,0.2041131378801353,-0.06712996304050622,-0.17754989745426977,15.249637219697732,15.453750357577867
ATXN2,-0.439671533681929,-0.18080742670972327,-0.06711822673353438,-0.17751885647040858,16.078871177055635,15.898063750345912
BCL2L13,-0.130159837247258,-0.13612980938891894,-0.06703939859490299,-0.17731036644156603,19.123210152067248,18.98708034267833
PTGES3,0.313062127169138,-0.07225849288698782,-0.06703372329366775,-0.17729535601840027,18.808313945178536,18.73605545229155
MRPS16,0.0347891612791347,0.021623562497151028,0.0669458065438987,0.17706282781193325,16.032866434658466,16.054489997155617
CAMK2D,0.242671820600583,-0.08209064057392723,-0.06672304769062487,-0.176473660028064,18.6253499387954,18.54325929822147
GUK1,0.469776243895044,-0.04933010570556462,-0.06668690551411158,-0.17637806873852557,15.231533780903884,15.18220367519832
TNNI3K,-0.840975690752227,-0.23816499761362664,-0.06665026243061067,-0.17628115261607713,15.913702185450513,15.675537187836886
CRIP1,0.80805987879022,0.1326153737900171,0.06651392009517167,0.1759205451230972,17.83319908302879,17.96581445681881
MYO18A,0.862903725247836,0.00761006332297498,-0.06639406149634909,-0.175603534939178,20.485574241565796,20.49318430488877
DPEP1,-0.502600542062193,-0.056408440717046204,0.0663484539877229,0.17548290909472702,17.074724796687544,17.018316355970498
MYBBP1A,1.25568090504574,0.06433861138916619,-0.06626236207646607,-0.1752552073454192,14.72368626622366,14.788024877612827
YWHAZ,0.461002246169955,0.0822071600738461,0.066114640999545,0.17486450458213385,19.87856779865451,19.960774958728358
TIMM44,-0.12810147464152,-0.00269043039109107,0.06610338262981569,0.17483472767923675,18.26854841271724,18.26585798232615
ECHDC2,-0.043771403663689,0.009429188607313677,0.06607154143921329,0.17475051193011043,17.564584809192706,17.57401399780002
USP15,-0.326485070530337,-0.16341542190128244,-0.06603571609452996,-0.1746557586189705,15.310668730640089,15.147253308738806
NIF3L1,-0.522762480402148,-0.19166855470227162,-0.066006444951074,-0.17457834030554406,15.937668864270156,15.746000309567885
AOC3,-0.226208680838687,-0.1489110156852309,-0.06598053947246008,-0.17450982373167628,15.865699410750288,15.716788395065057
CLTB,1.79113394822997,0.14178576807366738,-0.06597079487375662,-0.1744840505534684,16.988187321767942,17.12997308984161
SGCA,-0.300524993479764,-0.15944603794687495,-0.06580702438816435,-0.1740508992212474,18.53230477096147,18.372858733014596
RBM3,1.19961779273108,0.18828135928936618,0.06575874588514684,0.17392320894894925,15.74847844562241,15.936759804911777
TRAP1,-0.0034778095036381,0.014910486826945402,0.06574677309646085,0.1738915425021473,18.846617509324986,18.86152799615193
MRPS21,0.533290334617885,0.09214720269268284,0.06563840128007604,0.17360491334261025,16.288721853197,16.380869055889683
CCT8,0.421346795641306,-0.05522576691258152,-0.06560417211518083,-0.17351438171646552,17.431616800634075,17.376391033721493
RAB21,-0.449845855943375,-0.1806993203677436,-0.06554406124472213,-0.17335539639303568,18.04665024256374,17.865950922195996
CD200,-0.355043713617703,-0.16669019606574764,-0.06519536014580671,-0.17243312798187527,16.30339145217308,16.136701256107333
ACSL1,-0.393168153776019,-0.04195234263232095,0.06503599769761564,0.17201163532713762,22.01451434072258,21.97256199809026
MRPS24,0.495638101415988,0.08606768514270868,0.0649843459344482,0.1718750232266933,15.311892658812754,15.397960343955463
COPB2,-0.117285355183976,-0.0023158533147373817,0.06491942141177563,0.1717033064281033,18.348077452634655,18.345761599319918
ANXA2,1.60056639853848,0.11568983473209826,-0.06460708106287005,-0.17087720740454873,19.308763242787702,19.4244530775198
NPTN,-0.641972455885384,-0.07823468639600506,0.06460486972065177,0.1708713586960688,15.38269384403353,15.304459157637526
LRRC39,-0.774371447030511,-0.2262425977099216,-0.06432513674497342,-0.17013150187361978,16.198109403524388,15.971866805814466
ACP1,-0.0844196562344874,-0.12676316319322112,-0.0642636396375282,-0.16996885013621235,18.059413784523485,17.932650621330264
COQ5,-0.22397943011328,-0.018384981800110722,0.06422427268087455,0.1698647297285678,18.668962003236373,18.650577021436263
CHORDC1,-0.486851714280506,-0.18468741698259272,-0.0641998344175348,-0.16980009374556695,15.692310488852861,15.507623071870269
PSMC2,0.178495655312499,-0.08874389913680147,-0.06412890365394125,-0.16961249123199507,17.982099989467567,17.893356090330766
IMPDH2,0.991149238649183,0.028363976741291097,-0.06411956155943417,-0.16958778262429422,14.590364201520194,14.618728178261485
MRPS18B,0.377401205688396,0.06810924481229108,0.0640631369812379,0.16943854705765757,18.06461417814488,18.13272342295717
YWHAH,0.395721253708497,-0.05726119745242997,-0.06394711492191542,-0.16913168401465678,17.994480750466977,17.937219553014547
GRCC10,-0.251631209891343,-0.15053511713725243,-0.06394140613640183,-0.16911658502999155,15.609212032311325,15.458676915174072
PRDX5,0.322461447108464,-0.06733771683783019,-0.06346733317970618,-0.1678627245921962,21.961604364821984,21.894266647984153
MACF1,-0.539152714988727,-0.06472274926377253,0.06330109552165342,0.16742304791424992,15.097459189092888,15.032736439829115
ACTN4,1.308422928476,0.20148878603585274,0.06328800160635961,0.16738841623545267,18.246476253545868,18.44796503958172
CYB5R3,0.251637095597246,0.049048516634250916,0.06312426686946526,0.1669553594538222,18.082654174744487,18.131702691378738
SNRPG,0.621494712403366,0.10222429534850619,0.06300576924661058,0.16664194887181832,17.323189757647203,17.42541405299571
IDE,-0.627964326350876,-0.2037229307822379,-0.06290186257134578,-0.16636712942156856,16.15950254834929,15.955779617567053
BCAM,0.563810136907002,-0.03160234776358095,-0.06250887063180074,-0.1653277175791328,20.688602618185115,20.657000270421534
CYB5R1,-0.121817212407025,-0.005493581538509318,0.06239470678077799,0.16502576925197757,16.658857132331843,16.653363550793333
RFTN1,0.0752538017516398,-0.10188106889168402,-0.062389538160633584,-0.16501209893346325,13.54798662059896,13.446105551707277
PRELP,-1.0853082023078,-0.2690443757640857,-0.06232278313838868,-0.1648355407049567,15.843087229303995,15.57404285353991
NDUFA5,0.24428105325587,-0.07739895581542555,-0.06226324375848596,-0.16467806689866488,22.524096045139526,22.4466970893241
NDUFA3,0.597743218053026,0.09797262195512602,0.062176544508627085,0.16444875881886575,20.670510047968445,20.76848266992357
PPID,0.244610407087503,-0.07725839592536232,-0.06217014179092629,-0.16443182447509858,16.553008887312703,16.47575049138734
ARPC2,0.396982492076961,0.06869953258115302,0.06183187818620871,0.16353716185933223,16.702498103089443,16.771197635670596
MDH2,0.171408884619613,0.03609546505871464,0.0617316219249901,0.1632719972727262,24.500015678664777,24.536111143723492
DSTN,-0.200746279234435,-0.01757527817730775,0.06168621785054283,0.16315190948484445,20.398447302646534,20.380872024469227
ATXN2L,0.647809572160562,-0.018557264307075272,-0.06156760472871614,-0.16283819342329453,14.167662121843572,14.149104857536496
IPO9,0.0763225617242994,-0.10072454652660667,-0.061387017732336194,-0.16236056463822449,17.437757608491534,17.337033061964927
CRAT,-0.164623658009355,-0.012763636141571055,0.061292805643475265,0.16211138609024708,21.41916520699792,21.40640157085635
ACADS,0.0257099623747527,0.014487698604618515,0.06111820105498686,0.16164957998493973,21.286538855744478,21.301026554349097
C1QBP,0.369390180132909,0.06400875045597587,0.061116983620748605,0.1616463600319654,20.3583459302289,20.422354680684876
HADHB,-0.0372128268527559,0.005366221762514556,0.06106352279864906,0.16150496320926988,22.738681854232727,22.74404807599524
APEH,0.0314742474058722,-0.10665720953900504,-0.06085730617697556,-0.16095954744597796,16.70358793859406,16.596930729055057
LAMTOR4,0.337616403718635,0.059101611139016796,0.06078825595073292,0.16077691870564667,15.280011941727125,15.339113552866142
COX5B,0.708159958471908,-0.009013265149746985,-0.060719736241624175,-0.16059569311315655,22.582914019440476,22.57390075429073
ECHDC1,-0.542555071899399,-0.18854754279566066,-0.06003343867487032,-0.15878052657527636,16.585838694199193,16.397291151403532
HSPA12B,0.927336824791178,0.023383981554346178,-0.059904568558075064,-0.15843968211498505,16.471929970796353,16.4953139523507
MTPN,0.666489717718214,-0.014083056974946828,-0.05978509494215645,-0.15812369016006558,17.619248982913714,17.605165925938767
EIF3F,0.153300890523348,0.03152877612560445,0.05977418692481429,0.15809483989301923,17.018129362256527,17.04965813838213
EIF3I,0.137586427701082,0.02910040461482133,0.059610175768080864,0.15766105201737562,15.992662764948966,16.021763169563787
SCCPDH,-0.814987689066893,-0.10816714362136182,0.05960287554031696,0.15764174387787772,17.821651967755475,17.713484824134113
MRPL50,-0.148829172965607,-0.012205275001019089,0.059575275705204045,0.15756874595456447,16.681710579300102,16.669505304299083
RMND1,-0.721306824036946,-0.21380645778518925,-0.059535292456829425,-0.15746299553661,14.430470546253167,14.216664088467978
KHSRP,0.90953707745283,0.14021652884638058,0.059492816147806424,0.15735065130208808,15.211167652704953,15.351384181551333
PTPMT1,0.531102235241038,-0.03327121542122491,-0.059464724765900936,-0.15727635330234602,15.054276532279596,15.021005316858371
COPG1,0.0938863415101089,0.02261563480512052,0.05942232770229021,0.1571642186614867,16.12313784423016,16.14575347903528
PSMB3,0.270147021868698,-0.07065722389210194,-0.059248643618693204,-0.15670484717019778,17.305957505390907,17.235300281498805
AIMP2,0.206300636144125,-0.07984840925405123,-0.05923994564901226,-0.15668184218769868,16.208305390825853,16.1284569815718
TOMM40,0.484297263811995,-0.03977653914696333,-0.059225731305932894,-0.1566442471251988,18.21456005463259,18.174783515485625
AK2,0.498703170370353,-0.037600942543203786,-0.05912593990428759,-0.15638031203084685,19.257295457959597,19.219694515416393
CUL3,-0.395229274713386,-0.16586152430505585,-0.05857618874287608,-0.154926292723923,15.72288189459651,15.557020370291454
STK24,-0.382291430199391,-0.04691715954490405,0.058503909798589576,0.1547351244502502,17.39288319077154,17.345966031226634
RPL8,0.910892636428274,0.02254792949702633,-0.058371111163838876,-0.1543838895781585,20.449264299646742,20.47181222914377
OAT,-0.0861986016699332,-0.00441798091497958,0.05833787806634008,0.15429599241889091,19.019074327547028,19.014656346632048
DCTN1,0.308253875776156,0.052288451588818674,0.05820606152607631,0.1539473550571738,16.372039480521153,16.42432793210997
G3BP2,-0.470827445697015,-0.060047820335684676,0.058130760713159216,0.15374819433957312,15.565665429131714,15.50561760879603
HNRNPK,0.37921451429271,-0.0535858443074666,-0.057893239091800046,-0.1531199809814033,19.02135315317323,18.967767308865763
UQCC1,-0.262491928887574,-0.1456237558540856,-0.05746508003135803,-0.15198755674291942,17.583973706287924,17.43834995043384
EEA1,0.133554328733083,-0.08855034641929649,-0.05745957385669796,-0.15197299363723635,17.10042145343702,17.011871107017722
MPV17,-0.483561699879846,-0.06295394244103392,0.05705956867421591,0.15091503269231507,17.249064414458143,17.18611047201711
RPS23,0.689318232967062,-0.007895999495598716,-0.056887490335360086,-0.15045990818406058,17.069238309912187,17.061342310416588
UBR4,0.311444071641517,-0.06223881359801631,-0.05678089185505961,-0.1501779692645544,15.796940239739294,15.734701426141278
GPC1,0.163236440108983,-0.08334884362342265,-0.05653508625276843,-0.14952784586951914,16.88516054412979,16.801811700506367
ECH1,0.11029847101383,0.022052667774033807,0.0564944707100208,0.14942042311635093,21.16007952736946,21.182132195143495
ARFGEF2,0.335035950799038,-0.05846970901166415,-0.05641123632694252,-0.1492002791521527,14.49606073899811,14.437591029986447
ACTR2,0.260793083913503,-0.06878943086158174,-0.056033003926181275,-0.14819990434294092,17.433509772825243,17.36472034196366
MRPS14,0.0371972728819541,-0.10082278452679105,-0.055847534997337675,-0.14770936349045652,14.189909048026829,14.089086263500038
MTCH1,0.214568772220971,-0.0752639099900172,-0.05584683547323715,-0.14770751334148147,16.43645702372757,16.361193113737553
PSMD1,-0.2288557466223,-0.1391200181345269,-0.05580811553239952,-0.14760510420532555,18.474436785214092,18.335316767079565
EIF2S3X,0.205001041209006,0.03470159122923633,0.05549731871218766,0.1467830876115665,16.87132042424558,16.906022015474818
PIK3R1,0.625525075872705,-0.01569771446554924,-0.0554969919017794,-0.14678222324114462,19.986157967729884,19.970460253264335
EXOC4,-0.792782807840031,-0.10908639575105639,0.05548403248058775,0.1467479472815071,13.459443807982357,13.3503574122313
USP9X,-0.438752599614726,-0.05834541454655451,0.0552113725121014,0.14602679763011486,15.46127497488166,15.402929560335105
NDUFB11,0.46123754411582,0.07100159975716736,0.05487517565244733,0.14513760128242717,21.02784542946081,21.09884702921798
NDUFA9,0.070263032666142,0.01464141028986532,0.0548520810756051,0.14507651917297312,21.43635208531896,21.450993495608824
COPG2,-0.901933654393445,-0.23507567642224636,-0.05477726230003055,-0.14487863338056026,15.280454957046445,15.045379280624198
PALMD,-0.434920027614016,-0.16775079941183435,-0.05474626311673318,-0.14479664462969066,17.468124220248445,17.30037342083661
DYSF,0.710931412930701,-0.0025651641683737125,-0.05467098531570766,-0.14459754477550782,16.62588122996829,16.623316065799916
NRBP1,-0.0363026060819355,-0.001124742756044128,0.054441400896590254,0.1439903242703096,15.030064175317987,15.028939432561943
TXN2,0.0273140427496129,-0.10060197007674532,-0.0542026060398642,-0.14335874337254068,18.802080524268867,18.70147855419212
AK4,0.0254070187769078,0.007475015624660131,0.05414917044038335,0.14321741326034462,17.78143357562241,17.78890859124707
DST,0.0323409183737362,-0.09934605869905866,-0.05367103745370303,-0.14195281457877867,19.709574324885757,19.6102282661867
ATXN10,0.481373165023533,-0.03463968309113774,-0.05366753005728682,-0.14194353797790144,15.01636277337046,14.981723090279322
PXMP2,-0.103067018898912,-0.01163843211732285,0.05354806516457862,0.1416275690947229,14.676529764651052,14.66489133253373
PPIF,-0.148987489556254,-0.018633204312749285,0.05317015886980879,0.14062805679284332,20.663068617204072,20.644435412891323
RPS15A,0.188802228120741,0.03000328356925408,0.05313316339037866,0.1405302086296449,16.700577162641142,16.730580446210396
COX5A,0.275793598295204,0.04250226112551303,0.05309720341836188,0.14043509924696604,23.921923381092437,23.96442564221795
NDUFA2,1.16038225040772,0.06379206253043179,-0.053076943269665514,-0.1403815138260821,21.47272910980225,21.53652117233268
HSPD1,-0.0261547665882993,-0.0011313012422249358,0.0529725992724454,0.14010553771694556,22.552549635860938,22.551418334618713
PRKAA2,-1.02439433610746,-0.14525236101583516,0.052691906848846004,0.1393631432813015,16.757064233343907,16.611811872328072
RPS11,0.479313274265758,-0.033848224611997324,-0.05257925360744427,-0.13906519031733666,18.171986855615415,18.138138631003418
FHL3,1.85463436595838,0.2694653303402248,0.05255873598567745,0.1390109239141434,14.510148572128026,14.77961390246825
DHRS4,0.0385711495522107,-0.09720776000525788,-0.05243047790865082,-0.1386716982183089,20.293537323770664,20.196329563765406
H2-K1,-0.0090284824625976,-0.10399579466647069,-0.05235968953399323,-0.1384844723046908,15.931871553153256,15.827875758486785
SCP2,-0.008041824647194,0.0007982835700843793,0.05229221719689334,0.13830601687301033,19.840057292153833,19.840855575723918
AFG3L2,0.24895267362631,0.03765395648640535,0.0521165159147354,0.13784131015760664,18.388884798661824,18.42653875514823
SLC25A4,0.489959598542506,-0.03184564092838116,-0.052110741745517566,-0.13782603824166811,24.893219060096936,24.861373419168554
HNRNPDL,0.598943508242137,-0.01606634372497595,-0.05203537582785213,-0.13762670533059573,16.364598393575267,16.34853204985029
MYADM,-0.661539432442452,-0.09376015657277037,0.05189888414641872,0.13726570283716014,17.886801505877724,17.793041349304954
IVD,-0.198391437153767,-0.027274356997253335,0.05164782033368594,0.13660167216909191,21.37337790923878,21.346103552241527
PSMD13,0.248115560610203,-0.06614838729504413,-0.05156520487457172,-0.13638316517713936,18.242134663988775,18.17598627669373
TIMM10B,0.310602304275485,-0.057043927136504635,-0.05146471173734514,-0.13611737408473742,15.445554212804998,15.388510285668493
CUL2,-0.616791484926015,-0.1904794462970738,-0.05126831788817682,-0.13559793825904742,15.414646379091769,15.224166932794695
VAT1,0.865840297857885,0.02316635748564977,-0.05126090992977765,-0.1355783451862295,16.083818041195784,16.106984398681433
ATAD1,-0.399243584393989,-0.0567230439464268,0.051140729694893416,0.13526048431735266,18.829713098560035,18.772990054613608
IGF2R,-0.278146503768816,-0.03929592270307225,0.05111848397864216,0.13520164733219261,18.280565953088555,18.241270030385483
TMEM38A,-0.233156342952804,-0.03286599220943032,0.051065600670354344,0.13506177795735208,17.723168584143533,17.690302591934103
ABCB8,-0.159962402841314,-0.02251877259078583,0.05086601012948698,0.13453388730377822,18.368013659200496,18.34549488660971
SDHB,0.127975996846155,0.01873725136493931,0.05063182827703132,0.13391450719382544,22.11736686827061,22.13610411963555
CYB5A,0.265576656336979,0.03853554028864181,0.05060268297239754,0.1338374217074849,18.27305146950401,18.311587009792653
RPL18,1.01316914031027,0.04523880190643581,-0.050417672872321004,-0.13334809439656753,18.853139331597443,18.89837813350388
HARS2,-0.346873787475042,-0.04997493665648989,0.05034266164087427,0.13314969958375866,15.57143441029306,15.52145947363657
PSMD2,0.28903502312144,-0.0586622669850172,-0.049975335022955765,-0.132178169131637,17.875980858129996,17.81731859114498
MANF,0.841876326095948,0.1208361714049282,0.04986196937245556,0.13187833193957713,16.904633040868514,17.025469212273443
MYOZ2,-0.0692878278941088,-0.11001214691505368,-0.049693029560054426,-0.1314315084198075,21.306337196088702,21.196325049173648
COX7C,0.0790818147348353,-0.08846141474155189,-0.04952147784682742,-0.1309777767668766,21.241911869470655,21.153450454729104
SGCB,-0.527636624294715,-0.17580775594423415,-0.04944331113296535,-0.13077103611930357,18.076078454864277,17.900270698920043
TUFM,0.113348415095176,0.015402477361657674,0.049404801548801724,0.13066918334880326,21.329595821753543,21.3449982991152
SLC16A1,-0.044414625375194,-0.007476245176953,0.04925879206668052,0.13028300752799538,19.90308479169963,19.895608546522677
DCAKD,-0.524871630725544,-0.07673554078084521,0.04923048495062138,0.13020813893987335,17.501679015541516,17.42494347476067
ENTPD2,-0.864674156565228,-0.12582685146705508,0.04910269127544853,0.1298701415256851,14.778433141447643,14.652606289980588
RAB3A,-1.10529330224784,-0.2586715684239671,-0.04907024211040728,-0.129784317764363,15.515256983073565,15.256585414649598
PPP1R12C,0.474279213248053,-0.03093584151005402,-0.04894149234162208,-0.12944379160868374,17.69680810296482,17.665872261454766
CAMK2G,-0.232229130869486,-0.13272677605095673,-0.04892878890144789,-0.1294101926850722,16.07611322938916,15.943386453338205
PPP1R3A,-0.387988682060386,-0.15500997639133374,-0.04876796703945535,-0.12898484007333383,17.04708439843862,16.892074422047287
PGD,0.765286429542257,0.10854018310561031,0.048602128298686806,0.12854621847898506,17.203936248856092,17.312476431961702
NOP58,1.80602694330891,0.16132301205305488,-0.04857954264675829,-0.12848648240879795,14.542332303054259,14.703655315107314
TUBB2A,0.853796822452954,0.024174211273372492,-0.04851766317696686,-0.12832281937342038,17.96638867954727,17.99056289082064
RYR2,-0.382615803435672,-0.05711389205269768,0.04835391753921914,0.12788973376047064,19.192642281484215,19.135528389431517
ISCU,0.366877801773863,-0.045783756617819193,-0.0483135047181435,-0.12778284717938482,18.349904489966843,18.304120733349023
RPS4X,0.0449538087444036,0.004435459701259248,0.048293038681592154,0.12772871721228213,18.49741603322608,18.50185149292734
RHOT1,-0.471970357305998,-0.07011180176969134,0.04823146602440338,0.12756586565576844,16.983834862341215,16.913723060571524
TOMM34,-0.272197905412187,-0.0413571321614743,0.048200116981146235,0.12748295157145353,15.348425503271892,15.307068371110418
ATP6V1C1,-0.279306283063285,-0.04329399349617091,0.04728753046365511,0.12506928060755132,14.399924566215445,14.356630572719274
PDK2,-0.112011361852233,-0.019220626315508582,0.04725469743189745,0.1249824415693983,18.846282267828943,18.827061641513435
PREB,0.444768059120189,0.060975094509226224,0.04722182494994079,0.12489549819067261,15.394901896702228,15.455876991211454
PARL,0.102940356162103,-0.0826606699927872,-0.047158606598696154,-0.12472829399045668,16.667124751107593,16.584464081114806
USP47,0.265721015005021,-0.058855080409413674,-0.046808738948606175,-0.12380294020531368,13.96107612093042,13.902221040521006
AHCYL1,0.0686994396349959,-0.08722671721964659,-0.04679074200513696,-0.12375534066372713,16.287930074853367,16.20070335763372
PFKFB2,-2.0112883131466,-0.2936327078751191,0.04651709514100982,0.12303158080354162,16.465598632956723,16.171965925081604
JAGN1,-0.125330955372369,-0.11452891017040834,-0.04613431244970946,-0.12201917107606063,14.40477549115427,14.290246580983862
CD38,-0.0889708548394239,-0.017059421791520535,0.04609590233470302,0.12191758138836059,15.782162524728866,15.765103102937346
COPE,0.326272132704425,0.04264919621518004,0.045970482810118646,0.12158586328931617,16.95169436919898,16.99434356541416
HSP90AA1,1.9163490161201,0.1799401262958682,-0.04585918101175834,-0.12129148471393361,17.64468975228557,17.824629878581437
MRPL46,-0.217574606172481,-0.03593569773186189,0.04575065982479043,0.12100446048890696,16.223632756086033,16.18769705835417
TIMM50,0.349502439861185,-0.04570062253794305,-0.04572668463274981,-0.12094104926841083,18.468551881658307,18.422851259120364
GDI1,-0.0469351196259886,-0.1028196807449433,-0.04572145531481812,-0.12092721841225548,18.456252706814023,18.35343302606908
CS,-0.101162066826819,-0.01950586764387552,0.04540613740770291,0.12009324413999171,23.27925279828139,23.259746930637515
NDUFS2,0.056959754680591,0.003004703487803795,0.045132297275626836,0.1193689731115743,21.571871636799255,21.57487634028706
NDUFB10,0.458351752048241,-0.029369951873174927,-0.045080550555049545,-0.11923210986130632,22.4038919150927,22.374521963219525
BNIP3,-0.204882291276319,-0.03493867902275838,0.04491879166852418,0.11880427894327698,15.619780064326378,15.58484138530362
GHITM,0.0266042866076285,-0.0018446330544925615,0.04465700260866875,0.11811188141128467,17.42909381786821,17.427249184813718
UQCRFS1,0.171525489245629,0.018984489729763965,0.04460384456499098,0.11797128539757672,23.31610020535255,23.335084695082315
RBM39,-0.0938242517479421,-0.10704120654249216,-0.043186536872840645,-0.11422269350202333,15.832869822865499,15.725828616323007
PECAM1,0.496764815822317,0.06413309259213662,0.042887400558909494,0.11343151740929591,15.51006516441962,15.574198257011757
TRMT10C,0.365802419242806,-0.04044186799887939,-0.04281665989126302,-0.11324441767442939,15.179958528841723,15.139516660842844
GLOD4,-0.465774701835268,-0.07476272621164526,0.04268778458693867,0.11290355949380788,18.715222226232594,18.64045950002095
CAPN1,0.0812942069607525,0.004061097432717986,0.04268224180487042,0.11288889956635886,18.294144321299267,18.298205418731985
THEM6,-0.400168582895466,-0.06561016373937001,0.042386896668287016,0.1121077506376404,14.722298948463958,14.656688784724588
ACP6,-0.288840600083757,-0.13431348216010974,-0.04235811999096814,-0.11203164012192393,17.189731401114745,17.055417918954635
SLC25A3,0.0058233093421153,-0.007216368498951908,0.04227968202717008,0.11182418205404947,23.032267270031628,23.025050901532676
SLC8A1,0.130218924201819,-0.07378202669919176,-0.04221064223972262,-0.1116415809229545,17.752610734367675,17.678828707668483
ISYNA1,0.0550392913908607,-0.08460677654331761,-0.04220245545123625,-0.1116199279472876,14.841801709602997,14.75719493305968
EHD2,0.248973584669899,0.02769134283716923,0.042150889108854964,0.11148354177355524,19.597824385079313,19.625515727916483
PHB2,0.422100978957667,0.05244377943472145,0.04195670091502766,0.11096993961530492,20.569986342637733,20.622430122072455
PAFAH1B1,-0.395290521243697,-0.14920820123337108,-0.041914040411516335,-0.11085710821065761,17.19858575680613,17.049377555572757
SLC27A1,0.234671643409899,0.02536946584384836,0.041889836538320305,0.11079309215866964,17.555400222478315,17.580769688322164
ABHD11,-0.0112305187314846,-0.010192663935086443,0.04176074148832951,0.11045165277974597,18.537065052096214,18.526872388161127
FXR2,0.522829905952665,0.06673360154026042,0.04173208550061133,0.11037586147210376,16.471792606035734,16.538526207575995
LASP1,0.788498061299927,0.02155588201966907,-0.041726830463391915,-0.11036196259182487,16.733302385596392,16.75485826761606
MYO1B,-0.160301653304663,-0.031819120390684574,0.04161454629768749,0.11006498578439643,14.348092257177328,14.316273136786643
CACNA2D1,-0.549078265905702,-0.0879021897912331,0.0415518676742378,0.10989920909300524,17.0739694235278,16.986067233736566
HNRNPA2B1,0.181695210575872,-0.06569042852702012,-0.04153646987188443,-0.10985848393683004,19.742986296369647,19.677295867842627
TPM1,0.186574444537539,0.018028968758816433,0.041479858905286514,0.1097087553974566,24.016520319717586,24.034549288476402
FXN,0.181874469795991,0.01732833740986095,0.04145646588068004,0.1096468839330329,17.974355859960188,17.99168419737005
CTSB,0.204365584227346,-0.06233065448075337,-0.04144336143732126,-0.10961222440889251,18.80635958880055,18.744028934319797
ACADVL,0.361452542155437,-0.03956319115921758,-0.04131119171084527,-0.10926265291623115,22.434144180924637,22.39458098976542
SLC25A11,-0.131315018387658,-0.028087922619164374,0.04116894288639039,0.10888642353890059,21.337507851852294,21.30941992923313
ALDH1L2,-0.679245090737945,-0.1892843205769843,-0.041074000113771186,-0.10863531242876348,15.906005643589301,15.716721323012317
MECR,0.329363270266676,0.03802081012411662,0.040896682235337885,0.10816633002944882,17.74475615039901,17.782776960523126
MRPL13,-0.0555751632729164,-0.017963334701548206,0.04037986947921181,0.10679942845975965,16.370581018909593,16.352617684208045
SNX2,-0.0951747329290632,-0.10436743089056577,-0.04031816493849549,-0.10663622808871172,17.44115707510555,17.336789644214985
TBRG4,0.288409640939661,0.03152780607504013,0.04030485187901687,0.10660101680245188,16.964004115543794,16.995531921618834
LYPLA1,-0.50904291720751,-0.16388959655240143,-0.04020439401872572,-0.10633531901289095,18.376482481216417,18.212592884664016
SAR1B,-0.168521607011418,-0.03473452282671374,0.039883590157800686,0.10548683511642576,18.03136932581616,17.996634802989448
PPOX,-0.318566791999351,-0.05639782369179791,0.03984090541211224,0.10537393959441763,15.32784900906748,15.271451185375682
VLDLR,-1.29832454076895,-0.19762755787409603,0.03978841845607095,0.10523511851898823,15.5797966066149,15.382169048740804
MRPS5,0.326598373429195,0.03615254392923717,0.039426821181801124,0.10427874142508738,16.132079855533544,16.16823239946278
AP2A1,0.34292391149185,-0.04022711244174104,-0.03930524784023039,-0.10395719597278268,16.902783968483302,16.86255685604156
ACE,0.88030640030984,0.11549675868018383,0.038985012193450505,0.10311021492778102,15.38054618001569,15.496042938695874
MYG1,-0.287214269804878,-0.05281705081537247,0.038903966861836115,0.10289586071595762,14.621803444059452,14.56898639324408
PSMD5,-0.387513806782235,-0.14497176306364068,-0.03879818040665636,-0.10261606949578546,16.320016031817442,16.1750442687538
EIF2B2,0.503629467077351,0.06092612026515276,0.03869127293453603,0.10233331333367336,14.9011235943545,14.962049714619653
KTN1,-0.516136431252964,-0.08647726643663134,0.03823006915733976,0.1011134901781428,19.47405017273807,19.38757290630144
TOMM40L,0.40045128564593,0.04549786494859909,0.038130378092132336,0.10084982046043411,14.96629208078022,15.01178994572882
FITM1,0.339343005586908,0.0366139716921392,0.038051823474022584,0.10064205385729254,15.82947139643963,15.866085368131769
MRPL24,0.105756782449478,0.0028611684396580017,0.03795740160605593,0.10039232047125143,16.530397705993796,16.533258874433454
EIF3C,0.147392558560339,-0.06681080370745107,-0.03771403751627417,-0.09974865455475553,16.92029274527644,16.85348194156899
DUSP3,-0.0969254013526495,-0.0269316218327873,0.03736990499617651,0.09883846943194904,17.90506671194412,17.878135090111332
FUNDC2,-0.223484994506946,-0.1198885294165315,-0.037350520157051786,-0.09878719908942427,19.506279735290086,19.386391205873554
RAB5B,-0.0541391812442761,-0.09544071261129972,-0.03730442487506326,-0.09866528314876971,17.324848264703665,17.229407552092365
ACSF2,0.141327410323224,0.007264091336530498,0.03723480920934544,0.09848115889561092,17.57229349244071,17.57955758377724
NDUFB7,0.455989938575022,-0.021540750274155585,-0.03691102572303748,-0.09762479428303582,20.808650972637476,20.78711022236332
PPIA,0.27748610355497,-0.04696801059961331,-0.036616948218701664,-0.09684699807440503,20.505787348741915,20.458819338142302
TIMM8A1,0.678234062992435,0.08398490974428086,0.03659058167947167,0.09677726205602401,18.635706725598443,18.719691635342723
TRMU,0.0295235733721051,-0.08260544064587805,-0.03652445679158523,-0.09660237044977767,15.723391569944061,15.640786129298183
